Tons,Kms,Edad,Sesgo,Model,ID
4989.09,3871.6999999999994,641.2333333333333,1,A,WVSI44XE
10706.669999999995,8570.400000000005,1403.0166666666667,1,A,WVSI44XE
8944.72,6893.299999999999,1131.7166666666667,1,A,WVSI44XE
4197.22,3266.9000000000005,558.5166666666667,1,A,WVSI44XE
3935.219999999998,2968.3,490.98333333333335,1,A,WVSI44XE
3148.2100000000023,2448.2,406.8,1,A,WVSI44XE
10402.720000000001,7972.0999999999985,1363.6,1,A,WVSI44XE
6332.619999999997,5053.200000000003,838.6833333333333,1,A,WVSI44XE
6980.009999999996,5266.499999999994,907.3,1,A,WVSI44XE
6569.16,5041.999999999999,813.2166666666667,1,A,WVSI44XE
28317.559999999987,22089.000000000022,3664.7,1,A,WVSI44XE
15895.11999999999,12553.099999999997,2063.016666666667,1,A,WVSI44XE
2002.3600000000006,1495.8000000000006,244.78333333333333,1,A,12ZHA8WI
7393.160000000002,5869.7,966.4166666666666,1,A,12ZHA8WI
2988.3299999999995,2187.6000000000004,359.18333333333334,1,A,12ZHA8WI
38640.050000000076,28816.799999999963,4816.65,0,A,12ZHA8WI
1964.8999999999999,1595.5999999999997,256.46666666666664,1,A,12ZHA8WI
2680.2999999999984,2318.3,378.01666666666665,1,A,12ZHA8WI
11550.45000000001,8854.799999999996,1445.3,0,A,12ZHA8WI
29167.93999999998,23646.6,3889.5,1,A,12ZHA8WI
1744.070000000001,1493.5999999999997,229.83333333333334,1,A,12ZHA8WI
2902.5,2841.1000000000017,446.31666666666666,1,A,12ZHA8WI
8402.230000000001,6649.500000000002,1093.0833333333333,1,A,12ZHA8WI
2407.76,1791.5999999999995,304.0,1,A,12ZHA8WI
5590.090000000001,4079.8000000000025,683.7666666666667,1,A,12ZHA8WI
30559.669999999984,23418.200000000008,3911.2833333333333,1,A,12ZHA8WI
12257.019999999995,9696.20000000001,1608.3,1,A,12ZHA8WI
20001.050000000032,15526.199999999986,2559.0666666666666,1,A,12ZHA8WI
13684.81999999999,10425.20000000001,1720.6,1,A,12ZHA8WI
10219.81,7368.499999999993,1239.15,1,A,12ZHA8WI
9357.810000000003,7057.299999999999,1152.1833333333334,1,A,12ZHA8WI
19678.249999999996,15129.999999999987,2502.1,1,A,12ZHA8WI
25522.199999999975,19604.00000000003,3283.1,1,A,12ZHA8WI
10445.7,8195.9,1354.5,1,A,12ZHA8WI
4634.29,3533.400000000001,584.6666666666666,1,A,12ZHA8WI
4337.6900000000005,3671.2999999999997,600.2833333333333,1,A,12ZHA8WI
19588.300000000014,15620.199999999968,2564.3333333333335,1,A,12ZHA8WI
8456.780000000002,6344.000000000001,1046.9833333333333,1,A,12ZHA8WI
8920.759999999997,7260.200000000008,1195.3166666666666,1,A,H4R6Y02Y
3637.7900000000004,2720.4000000000005,449.35,1,A,H4R6Y02Y
2706.099999999998,2101.2,339.6666666666667,1,A,H4R6Y02Y
19859.769999999993,15009.500000000013,2480.0833333333335,1,A,H4R6Y02Y
5443.93,4372.600000000003,730.6166666666667,1,A,H4R6Y02Y
3062.129999999999,2327.2,382.25,1,A,H4R6Y02Y
5422.679999999999,4482.800000000001,779.9333333333333,0,A,H4R6Y02Y
2992.1400000000003,2372.9,386.51666666666665,1,A,H4R6Y02Y
