Umbral,N_simulacion,Fallas totales promedio,Fallas programadas promedio,Fallas reactivas promedio,Tiempo promedio entre fallas,Tiempo de operacion promedio,Tiempo sin operar promedio,Tiempo de Operacion/Tiempo de Reparacion,Tiempo_Reparacion,Kilometros totales,Toneladas totales,Factor Toneladas,Factor Kilometros
0,1,39,0,39,552.524663254439,3928.4784370091606,4599.804922332391,16.953803688185467,231.7166406584491,52072.38611123589,67642.94332665244,0.07430891144224545,0.057203931967307164
0,2,37,0,37,639.1447893634471,3913.1784439252765,4536.990656135681,12.630045759461641,309.8308999390416,51291.48152113501,66470.29272394779,0.054824314525110406,0.042304918485193986
0,3,36,0,36,755.117552394187,4055.2141462900986,4611.150513958816,43.308585808202814,93.63533975108523,52870.12056123259,68390.67161485963,0.18011226377915926,0.13923766027897372
0,4,38,0,38,742.1526795936873,3972.5071817690737,4637.284730116079,26.446692928624074,150.2080881148473,51781.74293523231,67132.00253984987,0.1125049401490101,0.08677980202186839
0,5,36,0,36,720.3322807137756,3966.664883244867,4592.223525118427,19.72370091133462,201.11159163670663,51590.6983955898,65851.31973525886,0.0825471091513076,0.06467088326815597
0,6,38,0,38,591.31339495969,3972.250639133407,4646.353812339629,28.093180305290137,141.3955485269642,51791.299915901356,68023.02512397364,0.12111099199728345,0.09221136075927024
0,7,37,0,37,749.8479802206721,3909.93575424926,4561.691125366529,13.558599875882663,288.373120384211,51873.04290455997,67170.54579730036,0.05957368695849559,0.04600630206141732
0,8,41,0,41,651.0573855804718,3983.587125686901,4623.997129780264,26.136322975666847,152.41574453283488,52378.82766409711,67502.4012524638,0.11117703054109575,0.08626837586323001
0,9,42,0,42,613.23591863583,3908.237234255804,4475.022068448724,10.373812179868214,376.7406972954713,51254.52648310599,67423.12341957192,0.04579155718432967,0.03481038049515193
0,10,33,0,33,917.5709512099829,3898.7628824707176,4477.460200405494,10.158930119325438,383.7769171237885,50864.9178395762,66519.66979757768,0.04445743601356947,0.033994814422106064
0,11,41,0,41,646.3245896141642,3924.2465532227793,4512.523918052284,12.140742736912054,323.22952872493653,50696.38646648359,67260.59810190067,0.05302655467562003,0.03996774909358693
0,12,37,0,37,762.98924416477,3992.5838667208805,4635.679968944666,30.30742459287386,131.73616433445324,52354.08241760787,68908.35825378257,0.13101253232753096,0.0995385913847187
0,13,36,0,36,845.9681168467255,3939.369216293426,4576.221816869841,16.117940627460477,244.4089668367334,51790.46506407079,66801.08473093764,0.06938086222002567,0.05379055048872875
0,14,46,0,46,653.8370910407591,3880.443337154723,4501.574893000509,10.266218232557538,377.9817698447679,50942.51936468964,66437.23709737582,0.04529594898636737,0.03473187415963685
0,15,38,0,38,713.3023558100998,3979.6987074676667,4612.900595324085,23.77348944082888,167.4006972082476,52097.96292002455,67964.10935798372,0.10201691200407025,0.07820117631217252
0,16,34,0,34,684.0958867085283,4038.4462904238158,4632.2500214629645,45.221495055207704,89.30368811322059,52438.37176901194,68386.89247767844,0.1896221923232819,0.14540036338029103
0,17,37,0,37,688.5337770061382,4023.1708034445164,4611.760162278287,32.167601090832356,125.06903427719716,52381.99241117634,69054.07150935305,0.13723693901792475,0.10410312007737767
0,18,39,0,39,650.4947077841496,3893.6737381884027,4503.503866105154,10.731624575178506,362.8223957064429,50263.69278081802,65468.90833079717,0.046342712998072896,0.03557957430716785
0,19,38,0,38,714.9290070541999,3929.9757336422567,4575.731600437427,15.45453825582897,254.29266592031584,51870.57521568712,66533.92256989428,0.0665762646541155,0.05190358556859512
0,20,35,0,35,886.45123960958,3973.2979636985974,4568.1336219436,18.178738109863392,218.5684143578025,51618.81039654373,66671.64361848563,0.07677195947339549,0.05943872094267043
0,21,40,0,40,661.5648269918115,3984.356007158989,4530.782995005544,16.271909542067032,244.86099783546692,51637.37871950066,69408.92846513653,0.07114388685532766,0.05292811617126632
0,22,38,0,38,786.3618787334533,3909.87625892096,4577.339741121248,14.333231639414114,272.7839999577918,50674.707152572824,66589.74258154773,0.06243461381436459,0.04751265958645738
0,23,39,0,39,609.5152973990963,4001.0642242987997,4658.36047325662,39.78177670908323,100.57530244458013,52276.259250141986,67783.74925037257,0.16844522989705268,0.12990851944501572
0,24,38,0,38,780.5649881558157,3979.0354404483655,4614.292103203167,23.87338332693245,166.67245634846685,52308.50319970317,67965.07802367002,0.1024811939664048,0.07887341585386176
0,25,38,0,38,915.7577039206042,4008.734462188655,4605.253197783228,27.454764860399486,146.01234002811725,52494.6917538531,69510.4400213294,0.11875535082577164,0.08968473705254412
0,26,33,0,33,648.5215961042593,3979.747321254211,4546.8369281211035,17.05003758573829,233.4157506246859,51847.12284054378,67524.57132024641,0.07269025263842535,0.0558134673670202
0,27,40,0,40,672.4954485106363,4003.1274604391756,4627.828723980712,31.021459203164955,129.04381558011164,52111.05767676081,66970.67266375395,0.12964269391495317,0.10087725912344275
0,28,41,0,41,804.5520152495709,3899.363494771985,4562.514742004754,13.079767986786635,298.1217632232603,51479.22844856649,66680.43192325975,0.05736024551782244,0.04428377408047074
0,29,35,0,35,741.3167979606951,3895.0209344583136,4486.894953611397,10.301995803453568,378.0841119302897,50853.62550455812,64803.95713318557,0.044005129388590955,0.03453215620163201
0,30,45,0,45,676.8664624279511,3996.331553454956,4628.352112913853,29.533253275595573,135.31633363119104,51858.7563477561,68392.86143452227,0.1264733551822589,0.0958981796244799
0,31,38,0,38,678.7846892463316,3960.2515803397932,4682.049677517299,33.64735687261036,117.69874214290869,51919.321178955455,67964.9460756622,0.14581103046584035,0.11138697459956254
0,32,34,0,34,774.5210406804009,4021.525059070961,4582.431892966968,25.771895073777834,156.04304796207043,52368.68657790338,67528.56995923995,0.10760992999759442,0.08345194782172421
0,33,35,0,35,728.8629784528036,4011.0085685428444,4626.313474494511,32.69543011516051,122.6779569626455,52516.772621235206,68506.60203561843,0.13922342139849164,0.10672788531145537
0,34,44,0,44,616.6792435443418,4012.677341446171,4655.059884730912,43.49183506175342,92.26277382291708,52129.9112664565,68550.46323770809,0.18516105518946324,0.14080764623805758
0,35,40,0,40,676.6560478019207,3973.7048366977315,4566.121273162195,18.048029374280862,220.17389014007335,51855.83244985689,66533.61808450572,0.0760465857104639,0.05927017229059794
0,36,40,0,40,604.570084870835,3949.7727324986745,4594.835693958651,18.33763813288698,215.3915735426743,51137.91620446563,65907.66371915204,0.0774702755727922,0.06010937479835279
0,37,47,0,47,608.5452068663164,3946.6631923099612,4563.048553318867,15.768471445955834,250.28825437117231,51705.16374065253,67244.1734383503,0.06807444745350291,0.05234357524469806
0,38,39,0,39,746.2978694247358,3940.2858847244565,4547.374683174102,14.468290009713977,272.339432101441,51669.424148984355,67889.33794856687,0.0632649709671087,0.048149896838723345
0,39,37,0,37,710.5554822905417,3998.9541041223097,4602.934127054019,25.29194464064206,158.1117688236721,52506.68680125179,67768.35176636164,0.10718063014072117,0.0830431850749702
0,40,44,0,44,566.3503031874509,4015.039207318902,4616.013459594726,31.137047282935967,128.9473330863734,52533.97167780226,67527.4530699178,0.1304302163875809,0.10147009819162335
0,41,37,0,37,681.7953065123771,3990.7841056911147,4590.0172828952955,22.270173157092103,179.19861141359019,51715.26302664213,67822.70613867695,0.09483796802272546,0.0723145792970743
0,42,38,0,38,735.2257747741721,3982.274496275544,4639.178537309911,28.743137430813412,138.54696641454456,52118.368473219714,68006.81836927813,0.12326059046180352,0.09446318804434752
0,43,42,0,42,633.8051071712171,3978.040032353901,4570.642164136046,18.82491662452219,211.31780351005253,51624.70328823623,66567.10676043817,0.07918710105729869,0.06141187134736926
0,44,35,0,35,620.6633025442528,4010.6692411206946,4641.3070612761385,37.12767966760603,108.02369760316616,51991.18174396179,67822.0415076876,0.15654347568931495,0.12000346958697931
0,45,38,0,38,601.574540943344,3979.3059796298844,4638.81804997748,28.047779822173585,141.87597039263642,52270.79038317976,67650.47056007625,0.11982698782150449,0.09258548108846497
0,46,37,0,37,674.2237302928243,3951.1378761412716,4560.088699677627,15.882475747348845,248.77342418110152,51522.51629408103,66943.53225109384,0.06810554228061891,0.052416847361876046
0,47,36,0,36,810.3480339729845,4021.528693051846,4613.01479965179,32.05516222089494,125.45650729636425,52215.87388664228,68295.6399407149,0.1353656940961239,0.1034947182226669
0,48,40,0,40,765.8514216026836,3949.081858746892,4587.974825019688,17.713389777571237,222.94331623341992,51559.06858519653,65868.38814361833,0.07481461459216975,0.058561807167987416
0,49,34,0,34,767.5759099086799,3915.8631968680857,4608.238178438884,16.59977120241251,235.8986246930306,51163.16140985969,66137.9047682143,0.07159744301788926,0.05538656760439137
0,50,37,0,37,736.2510704861456,3977.6195755261415,4585.740615516772,20.227946704292137,196.6398089570869,51157.02651527536,66891.57155045147,0.0855217760657384,0.0654049481036433
0,51,39,0,39,849.8754661022726,3962.3259996359457,4541.428804306242,15.463025495088655,256.2451960578125,51334.381277232475,67604.05970730932,0.0665835337115516,0.0505594563570965
0,52,43,0,43,680.3907260055299,3942.830248382702,4574.528172345396,16.24960676654847,242.64157927190175,51905.87292303437,67216.3738069244,0.07025896951747122,0.054255428207903716
0,53,44,0,44,686.9096082441026,3910.5259829683073,4504.958626249267,11.350801989098771,344.5153907824265,51424.196870409905,65349.14907692736,0.048506074879232766,0.03817013655471141
0,54,36,0,36,824.4873489872228,3992.586226507566,4604.104363166824,24.44798630126136,163.3094103256093,52134.68927971477,67871.18931651377,0.10409262113953888,0.07995788071597151
0,55,39,0,39,641.6298822947117,4026.9853638307613,4631.261785505023,39.57614295367313,101.75285066421588,51945.70330406754,67743.97827929351,0.16532710494866934,0.12677189854982307
0,56,35,0,35,783.9839450780919,4004.179827828518,4627.473745395766,31.19821820069646,128.34642677571662,52825.21221249512,67244.45609250043,0.13084560195352118,0.10278835002782169
0,57,34,0,34,785.8197897609672,3994.4232028409724,4645.047908772439,33.14079517624949,120.5288883865887,52468.01125142984,68172.46803470675,0.14160017497286614,0.1089806455283152
0,58,40,0,40,721.481554438021,3986.590584931943,4607.739268534132,24.063421614198827,165.67014653392522,52599.1811305049,68605.92933003287,0.10387612934735937,0.07964033715502318
0,59,38,0,38,671.984812973796,3882.592132316157,4549.37158009188,11.835861699378869,328.03628759196386,51023.38845714043,65757.9460121569,0.05163029195112042,0.040061355351497234
0,60,36,0,36,678.4676527270274,3909.503263823089,4554.226078913012,13.195715363539252,296.2706572638979,51750.66834053277,66592.56393504987,0.05749307208479768,0.044679236382017526
0,61,42,0,42,636.924726711869,3983.935321685295,4602.599908577773,22.966826795591633,173.4647697369317,51580.45882028139,68206.920205535,0.09869721018158559,0.07463828259811692
0,62,43,0,43,701.8914041147214,3989.0240341555345,4632.9353942584785,28.897475490897484,138.04057158598684,51905.16365819218,66536.98862794296,0.12083416338770485,0.0942621112778403
0,63,32,0,32,759.7717287531501,3921.8146137863505,4588.666931586098,15.71753327680845,249.5184546275509,51753.076769709885,67039.1245664991,0.06850757611859004,0.052886696673003476
0,64,36,0,36,639.561228639236,4029.554768888855,4581.660620494288,27.08314221600228,148.78461061685678,52277.71551354041,68683.39936009176,0.11456097625691955,0.08719699638501842
0,65,37,0,37,727.544032551209,3952.8682709767277,4630.876972517198,22.427016151705903,176.25475650607467,52204.041841554616,68394.8644112135,0.09816808185887137,0.07492917336678662
0,66,37,0,37,800.6136239513895,4016.6532645219545,4669.535463395567,54.41788430408859,73.81127208247915,53056.80460257504,68417.6679134376,0.2307710007940147,0.17895921142123503
0,67,36,0,36,784.7995952914982,3960.7624652710574,4589.3599182295,18.871771708354533,209.87761649944227,51431.172988527745,67527.15466668663,0.08123319398812819,0.06187019833778302
0,68,34,0,34,899.8809547498399,3994.8811037750856,4634.8167438886385,30.658596440259416,130.3021523362758,51795.0772703619,67688.14622479558,0.13003407494264171,0.09950228119804737
0,69,39,0,39,594.0529965690582,3963.5759583185263,4587.92823098601,19.010338601516903,208.4958106954633,52244.6321399216,67956.06240358292,0.08223253676855692,0.06322038801911689
0,70,32,0,32,673.1826392134224,3980.022590764306,4597.984493841084,21.86910727889905,181.99291539460916,52163.699269542136,68537.96415666465,0.09462179462923968,0.07201589513370563
0,71,44,0,44,662.0947456972318,4019.14000879836,4652.440533259029,45.45537941893948,88.41945794261133,52231.52306787474,68531.27528006393,0.19284475442578303,0.14697778785154295
0,72,35,0,35,645.3704783816727,4013.348622165054,4624.218060955012,32.77987335833464,122.43331687993286,52166.24947324221,67415.52284654573,0.13719977689948937,0.10616542729637317
0,73,35,0,35,750.63270918818,3978.4812351676683,4648.994158910931,30.020698477136264,132.5246059214004,51612.5191010058,68347.46927714728,0.1296309199095533,0.09789065199740819
0,74,28,0,28,626.7764382176249,4027.0523499805204,4621.07330464102,35.996209286028744,111.87434537846033,52187.795854470976,66202.91166789619,0.14694652088940632,0.11583803250484426
0,75,45,0,45,593.4547995971521,4006.0218206374866,4596.951717880465,25.51176268526869,157.02646148204775,52094.10921074682,66710.07929399252,0.10604868854012985,0.08281375199869537
0,76,40,0,40,805.0395167848693,4002.60204512594,4625.455427831578,30.335951075404306,131.94252704248188,52297.72364952781,67672.72290256403,0.12814050777805508,0.09902744527859074
0,77,41,0,41,673.5079999917298,3977.0121097906235,4654.596705029575,30.9757410855046,128.39118517980205,52497.42904090844,68011.57381730835,0.13319585300724063,0.10281249865756484
0,78,42,0,42,636.235379307293,4007.8890796775377,4601.84192214935,26.671430091390974,150.26899817311286,52237.91769901755,67321.90920644955,0.11178186186676635,0.08673627603953452
0,79,39,0,39,671.0951184246312,4013.694097306222,4646.901719922461,40.37751717691674,99.40418277131697,52251.14586874843,68245.70896372275,0.17105131637527646,0.1309624798200421
0,80,40,0,40,569.9040231016531,3990.9177542003576,4607.352348541092,24.676437825347026,161.72989725854944,51767.51006914045,67997.81489085486,0.10534935194470717,0.08020366016656402
