"time","survival"
3.3,0.996551724137931
36.9,0.993103448275862
101.066666666667,0.989655172413793
107.7,0.986206896551724
132.75,0.982758620689655
159.066666666667,0.979310344827586
161.7,0.975862068965517
174.083333333333,0.972413793103448
176.116666666667,0.968965517241379
184.3,0.96551724137931
187,0.962068965517241
188.983333333333,0.958620689655172
190.483333333333,0.955172413793103
199.666666666667,0.951724137931034
206.583333333333,0.948275862068966
207.8,0.944827586206897
224.416666666667,0.941379310344828
227.55,0.937931034482759
238.483333333333,0.93448275862069
247.916666666667,0.931034482758621
248.283333333333,0.927586206896552
255.683333333333,0.924137931034483
264.05,0.920689655172414
264.383333333333,0.917241379310345
274.183333333333,0.913793103448276
275.95,0.910344827586207
277.416666666667,0.906896551724138
277.433333333333,0.906896551724138
282.416666666667,0.903435114503817
284.133333333333,0.899973677283496
287.35,0.899973677283496
289.85,0.896498875440702
294.05,0.893024073597909
305.383333333333,0.889549271755115
315.65,0.886074469912322
329.883333333333,0.882599668069528
337.133333333333,0.879124866226735
353.233333333333,0.875650064383942
355.033333333333,0.872175262541148
368.616666666667,0.872175262541148
388.433333333333,0.868686561490984
390.583333333333,0.865197860440819
407.966666666667,0.861709159390655
408.366666666667,0.85822045834049
408.966666666667,0.854731757290325
419.466666666667,0.851243056240161
423.25,0.847754355189996
425.966666666667,0.844265654139832
427.916666666667,0.840776953089667
437.433333333333,0.837288252039502
441.15,0.833799550989338
445.65,0.830310849939173
447.633333333333,0.826822148889009
453.683333333333,0.823333447838844
454.15,0.819844746788679
465.683333333333,0.816356045738515
469.916666666667,0.81286734468835
475.933333333333,0.809378643638186
477.65,0.805889942588021
482.15,0.802401241537857
482.65,0.798912540487692
484.016666666667,0.798912540487692
484.266666666667,0.795408538117132
484.666666666667,0.791904535746572
499.8,0.788400533376012
501.866666666667,0.788400533376012
504.333333333333,0.784880888137726
515.166666666667,0.78136124289944
524.216666666667,0.777841597661155
529.016666666667,0.774321952422869
536.65,0.770802307184583
539.45,0.767282661946297
547.533333333333,0.763763016708012
563.516666666667,0.760243371469726
565.45,0.75672372623144
567.566666666667,0.753204080993154
573.5,0.749684435754869
574.65,0.746164790516583
595.6,0.742645145278297
605.25,0.742645145278297
617.916666666667,0.739108739824591
624.566666666667,0.735572334370885
625.2,0.732035928917179
643.533333333333,0.732035928917179
651.966666666667,0.728482356446707
652.2,0.724928783976235
653.033333333333,0.721375211505763
669.1,0.717821639035292
672.933333333333,0.71426806656482
676.933333333333,0.710714494094348
681.283333333333,0.710714494094348
691.833333333333,0.707143064475784
692.266666666667,0.703571634857219
692.75,0.700000205238654
699.516666666667,0.69642877562009
714.183333333333,0.692857346001525
719.433333333333,0.689285916382961
735,0.685714486764396
739.083333333333,0.682143057145832
741.2,0.678571627527267
747.833333333333,0.675000197908702
763.333333333333,0.671428768290138
764.45,0.667857338671573
765.933333333333,0.664285909053009
782.9,0.660714479434444
783.833333333333,0.65714304981588
813.8,0.653571620197315
817.116666666667,0.65000019057875
818.033333333333,0.646428760960186
826.283333333333,0.642857331341621
844.916666666667,0.639285901723057
883.683333333333,0.635714472104492
884.966666666667,0.632143042485927
885.433333333333,0.628571612867363
892.866666666667,0.625000183248798
898.716666666667,0.621428753630234
900.7,0.617857324011669
901.633333333333,0.614285894393105
902.883333333333,0.61071446477454
908.3,0.607143035155975
912.016666666667,0.603571605537411
921.516666666667,0.600000175918846
922.266666666667,0.596428746300282
933.733333333333,0.592857316681717
939.333333333333,0.589285887063153
948.933333333333,0.585714457444588
958.716666666667,0.582143027826023
964.383333333333,0.578571598207459
968.45,0.575000168588894
1004,0.57142873897033
1008.91666666667,0.567857309351765
1023.78333333333,0.564285879733201
1024.46666666667,0.560714450114636
1037.96666666667,0.557143020496071
1042.15,0.553571590877507
1047.46666666667,0.553571590877507
1081.53333333333,0.553571590877507
1098.55,0.549953475904451
1117.11666666667,0.546335360931396
1126.51666666667,0.54271724595834
1135.56666666667,0.539099130985284
1149.95,0.535481016012229
1152.71666666667,0.531862901039173
1153.33333333333,0.528244786066117
1154.66666666667,0.524626671093062
1156.61666666667,0.521008556120006
1181.01666666667,0.517390441146951
1187.16666666667,0.513772326173895
1211.41666666667,0.510154211200839
1212.66666666667,0.506536096227784
1224,0.502917981254728
1246.81666666667,0.499299866281673
1250.51666666667,0.495681751308617
1272.9,0.492063636335561
1276.3,0.488445521362506
1306.91666666667,0.48482740638945
1311.21666666667,0.481209291416395
1313.51666666667,0.481209291416395
1315.68333333333,0.477563766481422
1323.4,0.473918241546449
1332.31666666667,0.470272716611477
1336.23333333333,0.466627191676504
1337.08333333333,0.462981666741531
1342.95,0.459336141806559
1343.83333333333,0.455690616871586
1344.03333333333,0.452045091936613
1358.7,0.448399567001641
1361.66666666667,0.448399567001641
1363.23333333333,0.444724160714742
1414.53333333333,0.441048754427843
1428.88333333333,0.441048754427843
1435.08333333333,0.437342462373828
1438.73333333333,0.433636170319812
1455.43333333333,0.429929878265797
1468.25,0.426191357585225
1476.63333333333,0.422452836904653
1482.68333333333,0.41871431622408
1516.48333333333,0.414975795543508
1523.68333333333,0.411237274862936
1526.48333333333,0.407498754182364
1527.48333333333,0.403760233501792
1546.55,0.403760233501792
1576.21666666667,0.399986773375607
1579.13333333333,0.396213313249422
1635.16666666667,0.392439853123237
1637.61666666667,0.388666392997052
1670.9,0.384892932870867
1671.98333333333,0.384892932870867
1673.96666666667,0.381082111753334
1692.28333333333,0.3772712906358
1697.68333333333,0.373460469518267
1706.78333333333,0.369649648400734
1711.05,0.3658388272832
