"time","survival"
18.4833333333333,0.996875
76.9,0.99375
104.05,0.990625
110.983333333333,0.9875
130.266666666667,0.984375
142.083333333333,0.98125
149.7,0.978125
165.433333333333,0.975
167.05,0.971875
176.766666666667,0.96875
179,0.965625
185.366666666667,0.9625
190.816666666667,0.959375
191.383333333333,0.95625
192.616666666667,0.953125
196.35,0.953125
196.75,0.949989720394737
198.683333333333,0.946854440789474
198.816666666667,0.943719161184211
205.733333333333,0.940583881578947
210.833333333333,0.937448601973684
212.983333333333,0.934313322368421
221.15,0.931178042763158
223.033333333333,0.928042763157895
230.733333333333,0.924907483552632
236.35,0.921772203947368
242.416666666667,0.918636924342105
246.266666666667,0.915501644736842
252.2,0.912366365131579
252.233333333333,0.909231085526316
258.416666666667,0.906095805921053
262.783333333333,0.902960526315789
269.166666666667,0.899825246710526
270.916666666667,0.896689967105263
279.733333333333,0.8935546875
284.6,0.890419407894737
285.883333333333,0.887284128289474
286.416666666667,0.887284128289474
292.933333333333,0.884137730671426
295.816666666667,0.880991333053378
302.116666666667,0.87784493543533
308.666666666667,0.874698537817282
310.066666666667,0.871552140199235
313.583333333333,0.868405742581187
318.266666666667,0.865259344963139
327.216666666667,0.862112947345091
329.6,0.858966549727043
330.916666666667,0.855820152108996
336.716666666667,0.852673754490948
347.883333333333,0.8495273568729
350.733333333333,0.846380959254852
353.7,0.843234561636805
354.616666666667,0.840088164018757
356.6,0.836941766400709
356.833333333333,0.833795368782661
359.35,0.830648971164614
360.783333333333,0.827502573546566
364.166666666667,0.824356175928518
364.483333333333,0.82120977831047
367.116666666667,0.818063380692422
386.15,0.814916983074375
389.45,0.811770585456327
392.65,0.808624187838279
395.216666666667,0.805477790220231
398.166666666667,0.802331392602183
398.8,0.799184994984136
409.266666666667,0.796038597366088
413.533333333333,0.79289219974804
414.416666666667,0.789745802129992
415.133333333333,0.786599404511944
421.866666666667,0.786599404511944
424.466666666667,0.783440370758884
432.483333333333,0.780281337005824
440.95,0.777122303252764
442.3,0.773963269499704
443.066666666667,0.770804235746644
443.6,0.767645201993584
451.75,0.764486168240524
453.6,0.761327134487464
454.5,0.758168100734404
454.883333333333,0.755009066981344
471.966666666667,0.751850033228284
473.25,0.748690999475224
480.966666666667,0.745531965722164
483,0.742372931969104
489.083333333333,0.739213898216044
517.15,0.736054864462984
522.716666666667,0.732895830709924
530.283333333333,0.729736796956864
535.983333333333,0.726577763203804
536.85,0.723418729450744
542.383333333333,0.720259695697684
544.2,0.717100661944624
545.466666666667,0.713941628191564
548.933333333333,0.710782594438504
552.583333333333,0.707623560685444
555.5,0.704464526932384
558.55,0.701305493179324
562.766666666667,0.698146459426264
572.05,0.698146459426264
584.5,0.694973066428872
589.233333333333,0.691799673431479
594.616666666667,0.688626280434087
595.166666666667,0.685452887436695
596.55,0.685452887436695
602.366666666667,0.682264734471874
604.1,0.679076581507052
622.733333333333,0.679076581507052
634.45,0.675873390084849
643.433333333333,0.675873390084849
644.1,0.672654945370159
645.783333333333,0.669436500655469
648.816666666667,0.666218055940779
660.5,0.666218055940779
670.5,0.662983987708057
672.716666666667,0.659749919475335
674.75,0.656515851242613
675.266666666667,0.65328178300989
680.3,0.650047714777168
682.4,0.646813646544446
691.85,0.643579578311724
697.783333333333,0.640345510079002
703.966666666667,0.637111441846279
706.766666666667,0.633877373613557
710.783333333333,0.630643305380835
717.633333333333,0.627409237148113
726.483333333333,0.62417516891539
726.866666666667,0.620941100682668
727.466666666667,0.617707032449946
729.933333333333,0.614472964217224
731.333333333333,0.611238895984502
738.633333333333,0.608004827751779
739.916666666667,0.604770759519057
751.716666666667,0.601536691286335
765.566666666667,0.598302623053613
765.7,0.595068554820891
794.5,0.591834486588168
805.55,0.588600418355446
811.533333333333,0.585366350122724
821.95,0.582132281890002
828.916666666667,0.57889821365728
856.65,0.575664145424557
866.216666666667,0.572430077191835
870.083333333333,0.569196008959113
875.3,0.565961940726391
877.583333333333,0.562727872493669
878.116666666667,0.559493804260946
884.683333333333,0.556259736028224
897.85,0.553025667795502
898.833333333333,0.54979159956278
899,0.546557531330057
906.25,0.543323463097335
906.933333333333,0.540089394864613
911.483333333333,0.536855326631891
916.916666666667,0.533621258399169
917.866666666667,0.530387190166446
921.2,0.527153121933724
943.283333333333,0.523919053701002
952.433333333333,0.52068498546828
954.5,0.517450917235558
959.433333333333,0.514216849002835
960.3,0.510982780770113
973.35,0.507748712537391
981.183333333333,0.507748712537391
993.7,0.504493913098049
996.483333333333,0.504493913098049
1003.26666666667,0.501217978597412
1014.98333333333,0.497942044096775
1018.85,0.494666109596139
1021.26666666667,0.491390175095502
1021.43333333333,0.491390175095502
1029.48333333333,0.488092254457277
1050.11666666667,0.484794333819052
1056.46666666667,0.481496413180827
1068.85,0.478198492542603
1076.01666666667,0.474900571904378
1096.65,0.471602651266153
1103.33333333333,0.468304730627928
1105.71666666667,0.465006809989703
1112.8,0.465006809989703
1121.11666666667,0.461685332775491
1144.73333333333,0.458363855561279
1157.71666666667,0.455042378347067
1166.58333333333,0.451720901132855
1188.06666666667,0.448399423918642
1214.88333333333,0.448399423918642
1218.11666666667,0.445053159561041
1230.86666666667,0.441706895203439
1231.51666666667,0.438360630845837
1233.73333333333,0.435014366488235
1236.33333333333,0.431668102130633
1240.73333333333,0.428321837773032
1243.75,0.428321837773032
1278.85,0.424949224877181
1290.96666666667,0.42157661198133
1300.7,0.41820399908548
1311.63333333333,0.414831386189629
1318.71666666667,0.411458773293778
1337.93333333333,0.408086160397928
1346.41666666667,0.404713547502077
