Umbral,N_simulacion,Fallas totales promedio,Fallas programadas promedio,Fallas reactivas promedio,Tiempo promedio entre fallas,Tiempo de operacion promedio,Tiempo sin operar promedio,Tiempo de Operacion/Tiempo de Reparacion,Tiempo_Reparacion,Kilometros totales,Toneladas totales,Factor Toneladas,Factor Kilometros
0.358,1,10,6,4,194.42439355182853,1979.825070237087,2305.4916570313485,57.082994605502755,34.68327273156467,26139.539373009222,33629.7310928547,0.48975232264864454,0.38067209296291327
0.358,2,13,7,6,339.2457701826405,2016.0388606787446,2266.297710730653,53.527757193665785,37.66342859060258,26002.539846195337,33314.916282995364,0.43875287445362227,0.3424498805190241
0.358,3,12,7,5,339.9866511745034,1980.0796573777325,2308.3557009454603,62.730940450770966,31.564641676807465,25710.228107574527,34041.50309549948,0.5446596497528415,0.4113603267415222
0.358,4,12,6,6,360.9345453480516,1992.0104571367033,2294.7895658280113,60.000356476739995,33.199977035285364,25983.63566106343,33408.20196479763,0.5051538941271231,0.39288958895774223
0.358,5,12,6,6,363.15025627894175,1990.3076063220658,2296.0523755747404,59.16487916910846,33.64001810319352,26240.27787931417,34013.5712956913,0.5080141510717688,0.3919151086741588
0.358,6,16,6,10,334.645345708979,1952.3254367157303,2293.086377712035,26.17472756224926,74.58818557223455,25792.905122966422,34187.3651242388,0.2347704189369598,0.17712424222558187
0.358,7,13,7,6,328.06555555038364,1988.4862937058192,2304.0078166260328,72.29310950114416,27.505889668148082,25834.70299866389,33813.45098622439,0.6182173632733092,0.47234048885722507
0.358,8,15,6,9,394.3614142400893,1988.8934713695671,2298.1490716400604,60.34729778910312,32.95745699037249,26221.0876884339,33790.40853066124,0.5154994738120922,0.40002348281475164
0.358,9,11,7,4,532.9502708586194,1988.61990701343,2306.210831099492,79.0098619472987,25.16926188707788,25732.626905430945,34101.13531332648,0.6813128432337402,0.5141168773334309
0.358,10,13,7,6,335.20821476883634,1989.0035284788796,2300.34315776468,64.88706390058663,30.653313756440408,25954.263201411613,33826.423410176234,0.554808487881243,0.425692227234258
0.358,11,9,6,3,149.12747867772802,1954.2080564229168,2312.687919895094,36.79962309684108,53.10402368198896,25540.646396768785,33006.43443036179,0.3180536496395713,0.2461124911200242
0.358,12,14,6,8,416.5568310596731,2004.111020998099,2292.243620750153,84.75705885530064,23.6453582517483,26078.574890742206,34234.099673767276,0.7224224540249119,0.5503211198651401
0.358,13,15,6,9,226.35457832980975,1963.9156726747017,2272.619000663131,23.529718881036665,83.46532666216775,25429.09430977954,32850.61799211238,0.20040779541460996,0.15513220272558476
0.358,14,17,6,11,304.4631247776724,1993.573099051667,2302.462097770445,83.18754317544636,23.964803177888417,26091.3323084793,34494.663792798725,0.7220144429931565,0.546122695290302
0.358,15,11,6,5,371.4433161364667,1978.8578399000241,2269.9271675523473,27.787096074981214,71.2149925476285,25660.079607835436,33229.57964024464,0.2357972948441699,0.18208407757544226
0.358,16,15,7,8,272.38721128456814,1993.646434001551,2290.1440215085104,55.058589167160406,36.209544489938686,26223.807476512484,33694.34863892,0.4667516517310638,0.3632658279139819
0.358,17,15,6,9,351.59731017822224,1939.1229227196866,2276.308424996037,18.544017545985565,104.56865228427648,25217.095418801928,31825.778559892817,0.15695392679785902,0.12436214689827195
0.358,18,12,6,6,313.19284640290977,1990.0715511430399,2301.2289882101313,69.3417752909209,28.69946064682894,25566.661183946224,34079.47484587506,0.5966923465425342,0.4476427856972478
0.358,19,16,6,10,309.8126929214956,1977.8602919628938,2298.03055042673,44.84012842488783,44.10915761037635,26172.375170419105,33654.85623256945,0.38576548168715524,0.29999827795261497
0.358,20,11,6,5,310.79925047384415,1980.3516403940496,2275.344891775144,30.796964879167763,64.30346783080675,25966.052884815363,34330.78897701354,0.26959204755298055,0.20390563609748152
0.358,21,19,6,13,307.90923437020774,1934.4469810476567,2265.0879794950947,16.058160855325696,120.46503945724872,25470.05623440759,32468.14397242352,0.13932838551703064,0.10929795732032122
0.358,22,15,6,9,390.5888517944594,1992.5933695510266,2271.757057931965,35.80608582288796,55.649572517008316,25708.34837426469,33200.25563437155,0.2994062861415005,0.2318428265835904
0.358,23,15,6,9,289.77315877012575,1953.6512072557464,2238.334167123066,15.261156276290304,128.01462562118797,25306.581905829382,32938.43403548829,0.1317032001009394,0.10118750080903326
