Umbral,N_simulacion,Fallas totales promedio,Fallas programadas promedio,Fallas reactivas promedio,Tiempo promedio entre fallas,Tiempo de operacion promedio,Tiempo sin operar promedio,Tiempo de Operacion/Tiempo de Reparacion,Tiempo_Reparacion,Kilometros totales,Toneladas totales,Factor Toneladas,Factor Kilometros
0.358,1,28,14,14,307.39505266829246,4020.828087557446,4668.773528982359,57.115346829389615,70.39838346019576,52762.20813648178,69511.06688845113,0.2455702558034906,0.1863995120320265
0.358,2,30,13,17,294.0196381941364,3993.6462720238655,4650.716443729622,34.53597425818392,115.63728424651286,52727.839591049546,66895.23199375307,0.14485306363352574,0.11417538852774863
0.358,3,24,14,10,275.8697717002794,4011.704428802306,4698.4998609973645,80.56325359480057,49.79571020032904,52562.542358975224,68381.61685898062,0.34230914884769137,0.2631209960021374
0.358,4,23,14,9,304.56733811585394,4013.453099717258,4687.371498992029,67.82299759996981,59.1754012907127,52667.90137537272,67936.0538405211,0.28604931537352474,0.22176173443856492
0.358,5,29,14,15,348.01330667570994,4016.2484472416254,4667.444376659697,52.63264417029357,76.30717609867754,52729.898568710465,68376.1341042004,0.22310977085343633,0.17205646006341305
0.358,6,25,14,11,356.7909855830684,4023.0233460970776,4668.977446169921,59.16279733571974,67.99920773300155,52333.69901289731,69556.83074976926,0.2542631249481412,0.19130442988388835
0.358,7,33,13,20,313.94297168314336,4014.535623450262,4602.012210996974,27.985186615908113,143.45216555276457,52589.988455088314,67820.51671702234,0.117765659774102,0.09131889563400246
0.358,8,28,14,14,333.26694951795645,3992.534995184475,4635.915589258025,30.350077788367777,131.54941555750105,52851.80640057243,67781.50394398777,0.12905461701729254,0.1006287738810636
0.358,9,31,13,18,308.26536336892735,3995.997982035341,4671.16904727764,43.04502971802556,92.83297068701928,52089.573315131594,67015.94081846645,0.18065525971683544,0.14041816440770186
0.358,10,24,13,11,284.76287124737144,4039.3839044056595,4651.089337321077,58.09826324031321,69.52675827326303,52741.049957622825,67924.62729253303,0.241857830487999,0.18779397736661677
0.358,11,29,13,16,280.11014391581,4025.139482959493,4606.251174949961,31.297411350768105,128.60934209054665,51949.91120158888,69272.07675925737,0.13381498715784337,0.10035323070291396
0.358,12,29,13,16,284.4721594843352,4030.403897307723,4609.544994724399,33.57240066777348,120.0511079678777,52471.72702616551,68970.65282292535,0.14254421414129984,0.10844527037875769
0.358,13,26,12,14,419.7887376811473,4056.913872991489,4647.410932920749,72.86752995591546,55.67519408776315,52477.13105496289,68777.6052117213,0.30450156030888503,0.23233388597320326
0.358,14,29,13,16,400.6996852341143,4038.704192986324,4651.400311096034,57.78203788331582,69.89549591764178,52868.98951347516,68092.01962726154,0.24121537145084038,0.18728792321821128
0.358,15,37,14,23,385.1714977104002,4042.2168564200792,4641.253086236636,52.81868323041015,76.53005734328471,51992.06037369167,69191.7280691712,0.2236673177964258,0.16806813494913692
0.358,16,28,13,15,342.5880188201509,4047.1102780844512,4645.6738401882285,60.210625436747875,67.21588172732068,52817.81995231686,69433.08096278354,0.25524044798707085,0.1941616854587774
0.358,17,30,14,16,247.83649438976664,4038.1790377907587,4664.025544634741,69.87022859702257,57.79541757450097,52525.89130221952,67493.89774011925,0.2891915062280679,0.22505799976390273
0.358,18,24,14,10,365.37148408147266,3991.6414386148736,4648.961018446916,33.431520786659505,119.39754293821105,53015.71413273207,68783.28116211163,0.14432314259397502,0.11123916075574451
0.358,19,33,13,20,359.2550394495299,3998.280097867871,4637.304635070609,32.136571276986764,124.4152670615197,52811.2718664977,67999.88462541948,0.13669772427441473,0.10616460189535395
0.358,20,25,13,12,320.9516585294138,4006.9602207675844,4641.660683355274,35.9758731134569,111.37909587714125,52631.027066951036,67600.83084943342,0.15147233299706833,0.11792968159842879
