Umbral,N_simulacion,Fallas totales promedio,Fallas programadas promedio,Fallas reactivas promedio,Tiempo promedio entre fallas,Tiempo de operacion promedio,Tiempo sin operar promedio,Tiempo de Operacion/Tiempo de Reparacion,Tiempo_Reparacion,Kilometros totales,Toneladas totales,Factor Toneladas,Factor Kilometros
0.358,78,17,9,8,307.76895074593665,2667.4693433496286,3058.3194278372544,77.9705797158295,34.21122881311708,34622.14570193082,45240.876580330034,0.495750202930591,0.37938999097747994
0.358,79,23,9,14,371.139824131953,2634.366322357667,3080.9282592742,58.92722668792905,44.70541836813277,34508.10340365145,45332.856210508944,0.38492556289522706,0.2930115646235852
0.358,80,16,8,8,378.24927355896574,2659.6542296271396,3060.4940082898966,66.73868583502636,39.851762082963845,34327.09096680602,45232.58100568729,0.4267550423193615,0.32386520584350387
0.358,81,21,9,12,283.5171076177608,2580.301142408017,3040.1511870949903,18.4904637477529,139.54767049699305,34034.541463881076,44618.04313507639,0.12391318877842127,0.09452069757145976
0.358,82,21,9,12,269.1750714434342,2655.399062825894,3043.0710831834626,43.15627115301935,61.52985399064335,34560.02723342822,44393.34406488444,0.27170784544605137,0.21152338793011546
0.358,83,15,9,6,259.22669186665314,2618.1632281078764,3097.463478414168,59.0031305521318,44.37329347795566,34166.3771597262,43688.15245698796,0.3760497428066543,0.29409019656300656
0.358,84,22,8,14,332.6383774454885,2603.2418308408464,3085.016094666834,36.28612427592316,71.74207449231962,34518.78533478155,43361.25152911308,0.23217388250988272,0.1848277004947731
0.358,85,18,9,9,370.35739489058824,2665.232458335816,3060.753239526624,78.35622931663015,34.01430213756027,35351.20775193707,45629.148867107426,0.5033217629428552,0.3899488079360279
0.358,86,21,9,12,361.3410017257697,2635.5485111168564,3011.44789713823,23.32269683131979,113.0035917449138,34338.24659823942,43007.14932009641,0.14440339201784766,0.11529616268739885
0.358,87,16,8,8,493.16970331669006,2642.5311226939343,3026.5750842681227,29.07273461006108,90.893793037943,34219.91888442849,44971.04318165883,0.1872313737641874,0.14247039805035427
0.358,88,22,9,13,317.4973927803239,2652.441794168391,3047.824449398285,44.404403013379834,59.73375643332404,34693.627433516485,45630.86637339281,0.288000356553847,0.2189696989147075
0.358,89,21,8,13,303.7930591441581,2614.576631654144,3025.1412336415997,21.737032170926575,120.28213470425635,34268.33570069673,46118.017336540725,0.14664529240226845,0.10896587492684935
0.358,90,19,9,10,364.3671600247509,2638.5245282179935,3078.3709053460284,61.212181130204016,43.10456643597793,34605.72916709393,45169.10311973843,0.3971522710404897,0.3042731199087633
0.358,91,20,9,11,246.5405004966337,2622.574342547,3055.2250680763964,31.904568597818894,82.20058937660383,33985.435236382225,43743.02866891176,0.20291124231539714,0.15764859211371451
0.358,92,19,9,10,290.4197635130723,2644.562569156599,3060.3306549876265,47.98978942404373,55.10677585577457,35164.946422627414,44318.127244557196,0.30410429294709096,0.24129654913811316
0.358,93,21,8,13,327.3269687391231,2614.702951049757,3028.884976831345,22.460754314030332,116.41207211889838,33882.26894510342,44625.01245581633,0.14660810275464956,0.11131459452213442
0.358,94,21,8,13,270.4228478116329,2611.1855001513172,3022.7237096236504,20.70877258752339,126.09079022503258,34702.031324970994,44461.591933906435,0.1350404624272289,0.10539834840494283
0.358,95,15,9,6,397.55913107681164,2609.14561944578,3038.2403065597423,23.16891243605774,112.61407399447766,33724.53912974771,45899.410473254145,0.15621262100171282,0.11477704387080358
0.358,96,17,9,8,341.90440308780774,2667.6055213828586,3039.2843408181125,50.22780267445735,53.11013779902883,34815.54663364697,45411.36624028519,0.320527674271852,0.24573905422573317
0.358,97,21,9,12,314.5468430163126,2571.028020317076,3061.537815195525,20.17534332852561,127.43416448739877,34288.121421679,43643.281944076305,0.13320628490452735,0.1046528369885146
0.358,98,16,9,7,234.83095378653715,2612.089665997524,3078.14854934463,37.442988002798224,69.76178465784609,34457.53804711003,43846.38669115305,0.24061801870063967,0.18909436238380922
