Tiempo,Fallas_totales,Fallas_programadas,Fallas_reactivas,Tiempo_operacion,Tiempo_reparacion,Tiempo_sin_operar,Factor_toneladas,Factor_kilometros,Toneladas_cargadas,Kms_andados
2448,25,13,12,4022.962043567174,103.048701925354,-1678.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2449,25,13,12,4022.962043567174,103.048701925354,-1677.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2450,25,13,12,4022.962043567174,103.048701925354,-1676.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2451,25,13,12,4022.962043567174,103.048701925354,-1675.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2452,25,13,12,4022.962043567174,103.048701925354,-1674.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2453,25,13,12,4022.962043567174,103.048701925354,-1673.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2454,25,13,12,4022.962043567174,103.048701925354,-1672.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2455,25,13,12,4022.962043567174,103.048701925354,-1671.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2456,25,13,12,4022.962043567174,103.048701925354,-1670.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2457,25,13,12,4022.962043567174,103.048701925354,-1669.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2458,25,13,12,4022.962043567174,103.048701925354,-1668.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2459,25,13,12,4022.962043567174,103.048701925354,-1667.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2460,25,13,12,4022.962043567174,103.048701925354,-1666.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2461,25,13,12,4022.962043567174,103.048701925354,-1665.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2462,25,13,12,4022.962043567174,103.048701925354,-1664.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2463,25,13,12,4022.962043567174,103.048701925354,-1663.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2464,25,13,12,4022.962043567174,103.048701925354,-1662.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2465,25,13,12,4022.962043567174,103.048701925354,-1661.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2466,25,13,12,4022.962043567174,103.048701925354,-1660.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2467,25,13,12,4022.962043567174,103.048701925354,-1659.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2468,25,13,12,4022.962043567174,103.048701925354,-1658.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2469,25,13,12,4022.962043567174,103.048701925354,-1657.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2470,25,13,12,4022.962043567174,103.048701925354,-1656.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2471,25,13,12,4022.962043567174,103.048701925354,-1655.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2472,25,13,12,4022.962043567174,103.048701925354,-1654.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2473,25,13,12,4022.962043567174,103.048701925354,-1653.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2474,25,13,12,4022.962043567174,103.048701925354,-1652.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2475,25,13,12,4022.962043567174,103.048701925354,-1651.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2476,25,13,12,4022.962043567174,103.048701925354,-1650.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2477,25,13,12,4022.962043567174,103.048701925354,-1649.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2478,25,13,12,4022.962043567174,103.048701925354,-1648.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2479,25,13,12,4022.962043567174,103.048701925354,-1647.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2480,25,13,12,4022.962043567174,103.048701925354,-1646.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2481,25,13,12,4022.962043567174,103.048701925354,-1645.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2482,25,13,12,4022.962043567174,103.048701925354,-1644.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2483,25,13,12,4022.962043567174,103.048701925354,-1643.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2484,25,13,12,4022.962043567174,103.048701925354,-1642.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2485,25,13,12,4022.962043567174,103.048701925354,-1641.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2486,25,13,12,4022.962043567174,103.048701925354,-1640.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2487,25,13,12,4022.962043567174,103.048701925354,-1639.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2488,25,13,12,4022.962043567174,103.048701925354,-1638.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2489,25,13,12,4022.962043567174,103.048701925354,-1637.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2490,25,13,12,4022.962043567174,103.048701925354,-1636.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2491,25,13,12,4022.962043567174,103.048701925354,-1635.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2492,25,13,12,4022.962043567174,103.048701925354,-1634.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2493,25,13,12,4022.962043567174,103.048701925354,-1633.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2494,25,13,12,4022.962043567174,103.048701925354,-1632.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2495,25,13,12,4022.962043567174,103.048701925354,-1631.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2496,25,13,12,4022.962043567174,103.048701925354,-1630.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2497,25,13,12,4022.962043567174,103.048701925354,-1629.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2498,25,13,12,4022.962043567174,103.048701925354,-1628.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2499,25,13,12,4022.962043567174,103.048701925354,-1627.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2500,25,13,12,4022.962043567174,103.048701925354,-1626.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2501,25,13,12,4022.962043567174,103.048701925354,-1625.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2502,25,13,12,4022.962043567174,103.048701925354,-1624.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2503,25,13,12,4022.962043567174,103.048701925354,-1623.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2504,25,13,12,4022.962043567174,103.048701925354,-1622.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2505,25,13,12,4022.962043567174,103.048701925354,-1621.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2506,25,13,12,4022.962043567174,103.048701925354,-1620.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2507,25,13,12,4022.962043567174,103.048701925354,-1619.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2508,25,13,12,4022.962043567174,103.048701925354,-1618.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2509,25,13,12,4022.962043567174,103.048701925354,-1617.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2510,25,13,12,4022.962043567174,103.048701925354,-1616.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2511,25,13,12,4022.962043567174,103.048701925354,-1615.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2512,25,13,12,4022.962043567174,103.048701925354,-1614.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2513,25,13,12,4022.962043567174,103.048701925354,-1613.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2514,25,13,12,4022.962043567174,103.048701925354,-1612.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2515,25,13,12,4022.962043567174,103.048701925354,-1611.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2516,25,13,12,4022.962043567174,103.048701925354,-1610.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2517,25,13,12,4022.962043567174,103.048701925354,-1609.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2518,25,13,12,4022.962043567174,103.048701925354,-1608.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2519,25,13,12,4022.962043567174,103.048701925354,-1607.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2520,25,13,12,4022.962043567174,103.048701925354,-1606.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2521,25,13,12,4022.962043567174,103.048701925354,-1605.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2522,25,13,12,4022.962043567174,103.048701925354,-1604.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2523,25,13,12,4022.962043567174,103.048701925354,-1603.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2524,25,13,12,4022.962043567174,103.048701925354,-1602.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2525,25,13,12,4022.962043567174,103.048701925354,-1601.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2526,25,13,12,4022.962043567174,103.048701925354,-1600.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2527,25,13,12,4022.962043567174,103.048701925354,-1599.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2528,25,13,12,4022.962043567174,103.048701925354,-1598.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2529,25,13,12,4022.962043567174,103.048701925354,-1597.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2530,25,13,12,4022.962043567174,103.048701925354,-1596.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2531,25,13,12,4022.962043567174,103.048701925354,-1595.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2532,25,13,12,4022.962043567174,103.048701925354,-1594.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2533,25,13,12,4022.962043567174,103.048701925354,-1593.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2534,25,13,12,4022.962043567174,103.048701925354,-1592.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2535,25,13,12,4022.962043567174,103.048701925354,-1591.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2536,25,13,12,4022.962043567174,103.048701925354,-1590.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2537,25,13,12,4022.962043567174,103.048701925354,-1589.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2538,25,13,12,4022.962043567174,103.048701925354,-1588.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2539,25,13,12,4022.962043567174,103.048701925354,-1587.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2540,25,13,12,4022.962043567174,103.048701925354,-1586.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2541,25,13,12,4022.962043567174,103.048701925354,-1585.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2542,25,13,12,4022.962043567174,103.048701925354,-1584.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2543,25,13,12,4022.962043567174,103.048701925354,-1583.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2544,25,13,12,4022.962043567174,103.048701925354,-1582.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2545,25,13,12,4022.962043567174,103.048701925354,-1581.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2546,25,13,12,4022.962043567174,103.048701925354,-1580.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2547,25,13,12,4022.962043567174,103.048701925354,-1579.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2548,25,13,12,4022.962043567174,103.048701925354,-1578.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2549,25,13,12,4022.962043567174,103.048701925354,-1577.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2550,25,13,12,4022.962043567174,103.048701925354,-1576.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2551,25,13,12,4022.962043567174,103.048701925354,-1575.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2552,25,13,12,4022.962043567174,103.048701925354,-1574.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2553,25,13,12,4022.962043567174,103.048701925354,-1573.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2554,25,13,12,4022.962043567174,103.048701925354,-1572.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2555,25,13,12,4022.962043567174,103.048701925354,-1571.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2556,25,13,12,4022.962043567174,103.048701925354,-1570.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2557,25,13,12,4022.962043567174,103.048701925354,-1569.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2558,25,13,12,4022.962043567174,103.048701925354,-1568.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2559,25,13,12,4022.962043567174,103.048701925354,-1567.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2560,25,13,12,4022.962043567174,103.048701925354,-1566.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2561,25,13,12,4022.962043567174,103.048701925354,-1565.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2562,25,13,12,4022.962043567174,103.048701925354,-1564.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2563,25,13,12,4022.962043567174,103.048701925354,-1563.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2564,25,13,12,4022.962043567174,103.048701925354,-1562.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2565,25,13,12,4022.962043567174,103.048701925354,-1561.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2566,25,13,12,4022.962043567174,103.048701925354,-1560.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2567,25,13,12,4022.962043567174,103.048701925354,-1559.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2568,25,13,12,4022.962043567174,103.048701925354,-1558.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2569,25,13,12,4022.962043567174,103.048701925354,-1557.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2570,25,13,12,4022.962043567174,103.048701925354,-1556.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2571,25,13,12,4022.962043567174,103.048701925354,-1555.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2572,25,13,12,4022.962043567174,103.048701925354,-1554.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2573,25,13,12,4022.962043567174,103.048701925354,-1553.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2574,25,13,12,4022.962043567174,103.048701925354,-1552.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2575,25,13,12,4022.962043567174,103.048701925354,-1551.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2576,25,13,12,4022.962043567174,103.048701925354,-1550.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2577,25,13,12,4022.962043567174,103.048701925354,-1549.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2578,25,13,12,4022.962043567174,103.048701925354,-1548.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2579,25,13,12,4022.962043567174,103.048701925354,-1547.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2580,25,13,12,4022.962043567174,103.048701925354,-1546.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2581,25,13,12,4022.962043567174,103.048701925354,-1545.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2582,25,13,12,4022.962043567174,103.048701925354,-1544.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2583,25,13,12,4022.962043567174,103.048701925354,-1543.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2584,25,13,12,4022.962043567174,103.048701925354,-1542.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2585,25,13,12,4022.962043567174,103.048701925354,-1541.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2586,25,13,12,4022.962043567174,103.048701925354,-1540.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2587,25,13,12,4022.962043567174,103.048701925354,-1539.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2588,25,13,12,4022.962043567174,103.048701925354,-1538.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2589,25,13,12,4022.962043567174,103.048701925354,-1537.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2590,25,13,12,4022.962043567174,103.048701925354,-1536.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2591,25,13,12,4022.962043567174,103.048701925354,-1535.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2592,25,13,12,4022.962043567174,103.048701925354,-1534.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2593,25,13,12,4022.962043567174,103.048701925354,-1533.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2594,25,13,12,4022.962043567174,103.048701925354,-1532.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2595,25,13,12,4022.962043567174,103.048701925354,-1531.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2596,25,13,12,4022.962043567174,103.048701925354,-1530.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2597,25,13,12,4022.962043567174,103.048701925354,-1529.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2598,25,13,12,4022.962043567174,103.048701925354,-1528.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2599,25,13,12,4022.962043567174,103.048701925354,-1527.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2600,25,13,12,4022.962043567174,103.048701925354,-1526.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2601,25,13,12,4022.962043567174,103.048701925354,-1525.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2602,25,13,12,4022.962043567174,103.048701925354,-1524.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2603,25,13,12,4022.962043567174,103.048701925354,-1523.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2604,25,13,12,4022.962043567174,103.048701925354,-1522.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2605,25,13,12,4022.962043567174,103.048701925354,-1521.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2606,25,13,12,4022.962043567174,103.048701925354,-1520.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2607,25,13,12,4022.962043567174,103.048701925354,-1519.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2608,25,13,12,4022.962043567174,103.048701925354,-1518.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2609,25,13,12,4022.962043567174,103.048701925354,-1517.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2610,25,13,12,4022.962043567174,103.048701925354,-1516.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2611,25,13,12,4022.962043567174,103.048701925354,-1515.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2612,25,13,12,4022.962043567174,103.048701925354,-1514.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2613,25,13,12,4022.962043567174,103.048701925354,-1513.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2614,25,13,12,4022.962043567174,103.048701925354,-1512.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2615,25,13,12,4022.962043567174,103.048701925354,-1511.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2616,25,13,12,4022.962043567174,103.048701925354,-1510.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2617,25,13,12,4022.962043567174,103.048701925354,-1509.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2618,25,13,12,4022.962043567174,103.048701925354,-1508.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2619,25,13,12,4022.962043567174,103.048701925354,-1507.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2620,25,13,12,4022.962043567174,103.048701925354,-1506.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2621,25,13,12,4022.962043567174,103.048701925354,-1505.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2622,25,13,12,4022.962043567174,103.048701925354,-1504.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2623,25,13,12,4022.962043567174,103.048701925354,-1503.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2624,25,13,12,4022.962043567174,103.048701925354,-1502.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2625,25,13,12,4022.962043567174,103.048701925354,-1501.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2626,25,13,12,4022.962043567174,103.048701925354,-1500.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2627,25,13,12,4022.962043567174,103.048701925354,-1499.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2628,25,13,12,4022.962043567174,103.048701925354,-1498.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2629,25,13,12,4022.962043567174,103.048701925354,-1497.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2630,25,13,12,4022.962043567174,103.048701925354,-1496.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2631,25,13,12,4022.962043567174,103.048701925354,-1495.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2632,25,13,12,4022.962043567174,103.048701925354,-1494.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2633,25,13,12,4022.962043567174,103.048701925354,-1493.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2634,25,13,12,4022.962043567174,103.048701925354,-1492.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2635,25,13,12,4022.962043567174,103.048701925354,-1491.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2636,25,13,12,4022.962043567174,103.048701925354,-1490.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2637,25,13,12,4022.962043567174,103.048701925354,-1489.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2638,25,13,12,4022.962043567174,103.048701925354,-1488.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2639,25,13,12,4022.962043567174,103.048701925354,-1487.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2640,25,13,12,4022.962043567174,103.048701925354,-1486.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2641,25,13,12,4022.962043567174,103.048701925354,-1485.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2642,25,13,12,4022.962043567174,103.048701925354,-1484.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2643,25,13,12,4022.962043567174,103.048701925354,-1483.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2644,25,13,12,4022.962043567174,103.048701925354,-1482.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2645,25,13,12,4022.962043567174,103.048701925354,-1481.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2646,25,13,12,4022.962043567174,103.048701925354,-1480.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2647,25,13,12,4022.962043567174,103.048701925354,-1479.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2648,25,13,12,4022.962043567174,103.048701925354,-1478.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2649,25,13,12,4022.962043567174,103.048701925354,-1477.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2650,25,13,12,4022.962043567174,103.048701925354,-1476.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2651,25,13,12,4022.962043567174,103.048701925354,-1475.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2652,25,13,12,4022.962043567174,103.048701925354,-1474.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2653,25,13,12,4022.962043567174,103.048701925354,-1473.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
2654,25,13,12,4022.962043567174,103.048701925354,-1472.010745492528,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
