Hora_termino_operacion,Kms_por_operacion,Tons_por_operacion,Kms_acumulados_por_operacion,Tons_acumulados_por_operacion
158.00751687206164,16.605040245973946,6.823270954945114,882.1894043486594,990.8175798016404
159.81295960739212,13.710617470552723,7.433509343797548,895.9000218192122,998.251089145438
163.3229928277633,13.561815625512365,26.082701760499063,909.4618374447246,1024.3337909059371
165.34244341874327,11.404824252826138,6.123614934820761,920.8666616975507,1030.457405840758
166.44131999621868,8.400374043806195,37.89640316202159,929.267035741357,1068.3538090027796
169.78183227029078,9.406766435947407,9.307526002368045,938.6738021773043,1077.6613350051477
172.91778470157678,13.259560815652863,5.5101032902429035,951.9333629929572,1083.1714382953905
176.2025939421651,21.26576636885579,7.663972086424494,973.199129361813,1090.835410381815
179.26763479759282,19.75598935004305,10.249707525271806,992.955118711856,1101.085117907087
182.22900370817388,14.66905230712812,7.9132641994312225,1007.6241710189842,1108.9983821065182
184.61228362706925,9.447554220030572,33.68746607513576,1017.0717252390148,1142.685848181654
210.55904018214662,17.227447466343783,5.517362378832413,17.227447466343783,5.517362378832413
213.63372502836214,18.713836155224648,38.47658009202153,35.94128362156843,43.99394247085394
216.0988434300845,20.260828459668765,6.686552126356608,56.202112081237196,50.68049459721055
219.43243285452192,13.672459216479854,5.449689309723402,69.87457129771705,56.13018390693395
221.64466048224315,10.49715397193993,21.102937606903392,80.37172526965699,77.23312151383735
223.64288581013395,12.564965275446905,21.89989321263334,92.9366905451039,99.13301472647069
225.62229659617842,21.90081313230905,34.92384946567905,114.83750367741295,134.05686419214973
228.8533371059826,13.906858272425644,29.043082946122677,128.7443619498386,163.0999471382724
231.41759303235034,14.35185096579329,7.1591242937421224,143.0962129156319,170.2590714320145
234.27272141561585,11.853348722173719,10.426310883997871,154.9495616378056,180.68538231601238
237.54601948369162,18.606103729902042,6.6013392499415815,173.55566536770763,187.28672156595397
238.84562395091282,20.65447880086827,10.381059928165957,194.2101441685759,197.66778149411994
241.58202601260328,18.029705288085843,10.170260286599547,212.23984945666174,207.8380417807195
243.9087915139362,11.375376679760716,10.263539926392575,223.61522613642245,218.10158170711208
246.14574832404338,20.982692584222736,33.54838781829337,244.5979187206452,251.64996952540545
248.21551191166367,8.620027833231863,7.966878403549325,253.21794655387706,259.61684792895477
250.42533646481672,19.38335533682481,7.2696252674829,272.60130189070185,266.8864731964377
252.88297596260793,20.4854850669756,41.64081805650992,293.0867869576774,308.52729125294763
256.11753260258797,19.646475883933128,25.58728735967359,312.73326284161055,334.11457861262124
258.1131359196793,8.2091904869014,7.392692815640219,320.94245332851193,341.50727142826145
261.7646130173363,8.783844444262632,8.613733545750028,329.72629777277456,350.1210049740115
263.8927013572713,10.901268011556212,28.202500085364143,340.6275657843308,378.32350505937563
266.7844878505671,19.67318068593342,32.488434959177944,360.3007464702642,410.81194001855357
268.97329408379426,21.368643663323503,41.689514201814305,381.6693901335877,452.50145422036786
271.35432264989856,15.774963588857291,21.009056751718315,397.444353722445,473.5105109720862
273.9455099698209,9.086271999262836,6.081650491956913,406.53062572170785,479.5921614640431
277.5930458935532,15.04492318140991,31.38322608491751,421.57554890311775,510.9753875489606
280.2829407199822,16.91466461714544,8.506140835177556,438.4902135202632,519.4815283841382
283.0525513826268,13.586092025636667,7.191679934881407,452.07630554589986,526.6732083190196
285.43360549937785,19.001994940163534,40.26316421089475,471.07830048606337,566.9363725299144
288.2867617607,17.11135568639961,6.4264130632342615,488.189656172463,573.3627855931486
290.5585628058526,14.14976822869605,25.575788429870517,502.3394244011591,598.9385740230191
292.7379719239518,10.869006972519305,6.682817609763079,513.2084313736784,605.6213916327822
295.19740576761603,18.191107037169605,9.485806842124015,531.399538410848,615.1071984749062
297.5384147538478,16.855901900148986,8.3589179961533,548.255440310997,623.4661164710595
299.8272635500744,11.732094287657649,21.512265143813302,559.9875345986546,644.9783816148729
303.1982853758006,14.893246557251864,9.858500685736374,574.8807811559064,654.8368823006092
305.4603775092973,18.846623539271558,7.655437082931046,593.727404695178,662.4923193835402
308.4145243650384,8.581270936821014,8.819778656259025,602.3086756319991,671.3120980397993
311.1024432917684,9.18765878725452,29.053774399447107,611.4963344192536,700.3658724392463
313.96851526900826,18.09315800063562,21.115552767767724,629.5894924198892,721.4814252070141
316.8688344344016,9.871142060818896,41.4861576015995,639.4606344807081,762.9675828086137
320.0310490538379,13.161246496060947,10.147254850598411,652.621880976769,773.1148376592121
322.85991368220346,20.428417712444308,22.317651827013467,673.0502986892134,795.4324894862256
325.68445558053844,11.425444670285607,7.54701733492663,684.475743359499,802.9795068211522
328.24756833872897,10.623007565655705,35.65231688028885,695.0987509251547,838.631823701441
331.60699879973964,10.778117667495234,34.277041647629474,705.87686859265,872.9088653490705
334.811274124532,9.12183221698286,6.812541292373655,714.9987008096329,879.7214066414442
336.9422208158796,11.112447978019727,22.012281897648943,726.1111487876526,901.7336885390931
339.253990718052,9.562353049805155,9.915006973639459,735.6735018374578,911.6486955127326
342.07310340350193,21.913735344421838,10.337122320939034,757.5872371818797,921.9858178336716
343.5805196672279,18.004261054342777,21.327082541290043,775.5914982362225,943.3129003749616
347.1592667644791,17.937427008633527,37.3759417621527,793.528925244856,980.6888421371143
349.9597479658979,15.58584657125227,8.171782362512921,809.1147718161084,988.8606244996272
352.75291964627314,11.175513408698626,20.83581347924389,820.290285224807,1009.6964379788711
354.1401753100738,8.196912395221855,5.921719940374391,828.4871976200288,1015.6181579192455
357.5262839177316,14.951433601951255,5.803996843188267,843.4386312219801,1021.4221547624338
359.9082230558965,20.25711242189977,39.465724945939826,863.69574364388,1060.8878797083737
362.70355841604714,21.0446080070862,10.83533222427742,884.7403516509662,1071.723211932651
365.4447913057398,12.378072540943204,24.204339691093374,897.1184241919094,1095.9275516237444
367.8351327302266,16.287054660589156,40.043646053812274,913.4054788524986,1135.9711976775568
370.6964449514723,15.00132919924672,24.575237823296096,928.4068080517453,1160.5464355008528
373.5132190100218,9.80070781977075,25.178396820878177,938.2075158715161,1185.724832321731
375.4321958222043,21.70357218755256,35.85694268993019,959.9110880590687,1221.5817750116612
378.26812541233886,17.732471407447456,7.073735208443388,977.6435594665161,1228.6555102201046
380.9213622740644,8.566125924510338,33.47156390992846,986.2096853910264,1262.127074130033
383.4945226388203,17.625959053670364,6.566583089102183,1003.8356444446968,1268.693657219135
385.42473687945585,9.038284798501834,23.392680717360196,1012.8739292431986,1292.0863379364953
389.11292408043624,9.805648679307474,5.8393298851675715,1022.6795779225062,1297.925667821663
392.00836328566453,17.39361473869684,37.57315100267722,1040.073192661203,1335.49881882434
394.5869474358753,16.120983805923036,5.841482581059074,1056.194176467126,1341.3403014053993
396.44648241628374,19.48084992529555,6.93354362354026,1075.6750263924216,1348.2738450289396
398.9478996117251,14.239069189957995,27.48020438249838,1089.9140955823796,1375.754049411438
401.2160907458598,8.977546262919091,7.595764233815508,1098.8916418452986,1383.3498136452536
403.57846164670246,11.258429041463678,24.476365665627362,1110.1500708867623,1407.826179310881
405.9956033072951,12.068962379627294,8.213156673881437,1122.2190332663895,1416.0393359847624
408.70846656218674,12.524455007935885,27.886371070489282,1134.7434882743253,1443.9257070552517
411.2437891852512,16.042058812314878,8.922611861967638,1150.7855470866402,1452.8483189172193
413.54882572760573,8.887112978580747,6.380371384797889,1159.672660065221,1459.2286903020172
417.0604442854372,19.374658502215997,8.501208778678032,1179.047318567437,1467.7298990806953
419.8633727681004,17.49767686020617,37.40382173854312,1196.5449954276432,1505.1337208192385
422.6210751728812,10.217464629921228,10.999713347368424,1206.7624600575646,1516.133434166607
424.6561590047232,21.323642497745666,5.201559757386047,1228.0861025553102,1521.3349939239931
427.5474608358988,11.863193079803644,36.2680872149492,1239.949295635114,1557.6030811389423
429.3608570875859,15.68676220955955,5.500200436947999,1255.6360578446734,1563.1032815758904
431.71494193641405,16.25390380435126,10.957632619041977,1271.8899616490246,1574.0609141949324
434.43125738896873,16.783276944251973,40.07689715460347,1288.6732385932767,1614.137811349536
436.6969769639652,8.491993309670322,8.293332443664099,1297.165231902947,1622.4311437932001
438.52095473122114,10.245695258238694,8.394056562763016,1307.4109271611856,1630.8252003559633
441.5713330767484,18.834048330920538,31.55440806615332,1326.244975492106,1662.3796084221167
443.5686798454942,20.875989041008587,8.812474927650541,1347.1209645331146,1671.1920833497672
445.87737345528143,20.034754749737445,25.414753160577153,1367.155719282852,1696.6068365103445
449.142670029444,10.138240575242936,26.566948520203752,1377.293959858095,1723.1737850305483
452.1290352963443,9.167386906737368,9.553742628415467,1386.4613467648323,1732.7275276589637
454.132006183421,20.269440786906085,35.51841174021286,1406.7307875517383,1768.2459393991767
456.3800220294634,17.41465229593884,9.425577367185664,1424.1454398476772,1777.6715167663624
458.57098901770246,19.11762693654691,26.317509482535126,1443.263066784224,1803.9890262488975
461.6410711553667,14.50392434727831,9.007871236621245,1457.7669911315024,1812.9968974855187
463.59320794302545,20.911519691423436,40.58562969062605,1478.6785108229258,1853.5825271761448
466.0511763656052,10.070949962651156,10.177263572766893,1488.749460785577,1863.7597907489117
468.3375695892703,15.963559799840507,7.381762340961667,1504.7130205854176,1871.1415530898732
471.574203955861,11.4978241358779,9.78324741543564,1516.2108447212954,1880.924800505309
473.61294807235515,11.8432107557909,8.926111292152429,1528.0540554770864,1889.8509117974613
475.898525095556,8.869933001942837,8.498489517162609,1536.9239884790293,1898.349401314624
478.06406377967,12.230620591733064,30.904361238211795,1549.1546090707623,1929.2537625528357
480.9926364694941,19.287159907407798,24.28285683495003,1568.44176897817,1953.5366193877858
482.3164183586512,11.909332941018839,20.031818535912702,1580.351101919189,1973.5684379236984
484.7230085957691,19.869268307519427,5.20219558134624,1600.2203702267084,1978.7706335050445
487.0736404079595,9.517337988055464,7.105588707392968,1609.7377082147639,1985.8762222124376
489.4021587567209,19.53970017983724,26.516733822698033,1629.277408394601,2012.3929560351357
492.5148418081115,16.70030912988755,6.103014172407993,1645.9777175244885,2018.4959702075437
494.6353742223008,9.451004395125954,5.732083041704612,1655.4287219196144,2024.2280532492482
496.75757340617037,16.38231129002716,5.285147145211738,1671.8110332096417,2029.51320039446
497.9172192904661,13.667674333707275,29.731709290303257,1685.478707543349,2059.244909684763
500.14174066879946,14.46258373889573,7.283948052915493,1699.9412912822447,2066.5288577376787
503.403815708304,18.718968492523878,41.704756732372346,1718.6602597747685,2108.233614470051
505.7039499089387,14.004953414588973,10.25984271724125,1732.6652131893575,2118.4934571872923
508.12221008803016,19.64100793742103,10.669595667491542,1752.3062211267786,2129.163052854784
510.58189640140546,12.746965101666648,29.15573569547336,1765.0531862284452,2158.318788550257
513.35635228208,10.903631142476852,9.185122533181023,1775.956817370922,2167.503911083438
516.3169187016831,8.869117191683653,9.077526107575842,1784.8259345626057,2176.581437191014
519.2219690868069,10.031757776867138,6.169503529792596,1794.8576923394728,2182.7509407208067
520.7226042985941,13.95697021284785,5.481290945144163,1808.8146625523207,2188.232231665951
522.8633665272071,12.771945968914661,6.880126158185108,1821.5866085212353,2195.1123578241363
525.5291678150699,12.07844100436836,33.58199241390092,1833.6650495256038,2228.6943502380373
528.5707423406697,19.32502216635252,7.444542066914549,1852.9900716919562,2236.1388923049517
530.8148320537214,20.451986421217043,21.189495898801056,1873.4420581131733,2257.3283882037526
533.543523760798,12.266624380257028,8.965260843787258,1885.7086824934304,2266.29364904754
535.4986626596545,14.13593263101697,30.81706461638442,1899.8446151244473,2297.1107136639243
539.1833182504104,19.5037177827243,35.708398962161795,1919.3483329071717,2332.8191126260863
541.8479512963793,21.133855056220913,23.744231365955862,1940.4821879633926,2356.563343992042
542.8521545362057,17.220962554477463,6.3582629522844165,1957.70315051787,2362.9216069443264
544.8540984830619,19.848534461773134,28.214970528032268,1977.5516849796431,2391.1365774723586
547.477076114401,18.684399469555025,38.48553137771378,1996.2360844491982,2429.6221088500724
550.0377611411354,10.65480073559176,9.780202674354449,2006.89088518479,2439.4023115244268
553.087687557555,15.800084090640958,22.161422013636265,2022.690969275431,2461.563733538063
556.5731783385521,9.892697131853906,41.9530719733608,2032.583666407285,2503.5168055114236
558.3348070858818,18.205080525967062,6.831013895935753,2050.788746933252,2510.3478194073596
559.4332035149632,20.904287303178968,6.849801673712433,2071.693034236431,2517.197621081072
562.9367954664327,9.627471751098982,6.474871422948155,2081.32050598753,2523.6724925040203
565.2853233396343,15.173391952992077,32.26655880591571,2096.493897940522,2555.939051309936
567.8964052459594,11.820039153057722,33.77243630501179,2108.3139370935796,2589.711487614948
571.3295635540402,15.56598619962074,6.740898018032044,2123.8799232932006,2596.45238563298
572.7436846669713,12.926373720576855,10.60727356226374,2136.8062970137776,2607.059659195244
575.3244559491069,20.463991532787812,20.082174340061062,2157.2702885465656,2627.141833535305
576.4362428547005,17.404747696709812,10.776006797899235,2174.6750362432754,2637.9178403332044
579.0656695228104,21.6361206126368,21.786650919790652,2196.311156855912,2659.704491252995
581.1665468661622,14.62761948317592,9.42692090986309,2210.938776339088,2669.131412162858
584.0537098494834,16.20716730166604,10.690625919041672,2227.145943640754,2679.8220380819
585.3347006160798,9.788433890769191,8.344297109654983,2236.9343775315233,2688.166335191555
587.7418012051005,19.7777915603975,29.6919824610506,2256.7121690919207,2717.8583176526054
590.8313202950351,12.326071877405955,40.35372279421806,2269.0382409693266,2758.2120404468233
592.8660440728121,21.584231175564977,6.084793819113,2290.6224721448916,2764.2968342659365
593.2938964145925,19.678265718459,27.827426163956357,2310.3007378633506,2792.1242604298927
595.4737517056857,15.644005869504042,8.72152118642411,2325.9447437328545,2800.845781616317
597.2401508411725,21.800354666104962,9.610333347430437,2347.7450983989593,2810.456114963747
600.5479126022408,20.13906198730647,5.229930892200404,2367.8841603862656,2815.6860458559477
603.7906783824752,11.700682467584349,41.485097812376914,2379.58484285385,2857.1711436683245
606.2342361027826,17.947488466659898,26.56665078109262,2397.53233132051,2883.737794449417
609.0030572423032,11.95528680604017,22.852690919243823,2409.48761812655,2906.5904853686607
611.7087825073107,17.015094818135196,7.586597145178419,2426.5027129446853,2914.177082513839
614.4787771232224,20.42183500030493,5.004655774902755,2446.92454794499,2919.181738288742
617.1080294484085,14.25539803022453,5.177512144826685,2461.1799459752147,2924.359250433569
618.9920940544538,16.72791634201799,21.139739819930142,2477.9078623172327,2945.498990253499
620.7675280977406,20.717546981286027,8.921363462495366,2498.6254092985187,2954.420353715994
624.5133170586022,10.183856407331568,23.690847540270376,2508.80926570585,2978.1112012562644
626.8039297190433,15.548088743609833,20.739626101111394,2524.3573544494598,2998.8508273573757
629.3985534377881,10.21719589951144,10.78446637460554,2534.574550348971,3009.635293731981
635.2299199044066,12.0677298887584,21.39901679482696,2546.6422802377297,3031.034310526808
637.9799534996816,19.755963639411306,7.135731893174476,2566.398243877141,3038.1700424199826
639.8033488702388,17.526299846025875,31.229295968711412,2583.9245437231666,3069.399338388694
642.0600034133076,15.495286121715349,7.360289524623287,2599.419829844882,3076.759627913317
644.5182366049808,15.847763324200148,8.853784930319181,2615.267593169082,3085.6134128436365
646.8564845793057,21.79150420454113,21.90648952415224,2637.059097373623,3107.5199023677887
649.827364082169,15.277731184659686,7.209818822622202,2652.336828558283,3114.729721190411
652.4686629192444,16.740970642367664,23.293944345512656,2669.0777992006506,3138.0236655359236
655.535780780792,10.098270707231693,10.941326567087703,2679.1760699078823,3148.9649921030114
657.6578502798667,18.53247589307359,9.629110955828633,2697.708545800956,3158.59410305884
660.0181112459484,8.773899410089905,8.919633556430416,2706.482445211046,3167.5137366152703
662.0971634771405,21.397363792677638,9.550360689908878,2727.8798090037235,3177.064097305179
665.1575596622707,15.858642749614503,24.211127848569618,2743.738451753338,3201.2752251537486
667.925054055858,18.02635583246238,39.34442791885535,2761.7648075858,3240.619653072604
669.9490410945982,9.99941707919416,26.06641775376937,2771.7642246649943,3266.686070826373
671.3971105048419,18.940957542839687,28.478103820695008,2790.7051822078342,3295.164174647068
673.6466897660463,8.019663038714166,10.452648402587648,2798.7248452465483,3305.616823049656
676.0954229908608,8.244610079987538,6.131275434628385,2806.969455326536,3311.7480984842846
678.2949845957395,14.015605801585036,7.482795728810399,2820.985061128121,3319.230894213095
681.3888875455068,11.133613851648121,8.776149202391764,2832.118674979769,3328.007043415487
684.1711575299048,16.41172821427443,30.431998331015073,2848.530403194043,3358.439041746502
686.0112856729866,13.590265303790076,27.07429012054701,2862.1206684978333,3385.513331867049
688.6187268190661,13.649153842784647,29.777224791825518,2875.769822340618,3415.2905566588747
691.1214907136839,11.789844817500775,41.76734193687487,2887.5596671581184,3457.0578985957495
694.3588003120585,16.12153237985434,41.329438009536325,2903.6811995379726,3498.387336605286
696.8852951364759,12.12724732563991,8.753038275572228,2915.8084468636125,3507.140374880858
698.6810635530625,16.404234981955373,41.35042099396957,2932.212681845568,3548.4907958748277
701.3463086364166,19.458737379051705,29.89476615077111,2951.67141922462,3578.3855620255986
704.5079441067261,9.957665462935065,34.87167563601932,2961.629084687555,3613.257237661618
706.4329068854225,20.977160774682034,38.30839617133816,2982.606245462237,3651.5656338329563
708.8580342006512,18.54371639102635,39.50647169388844,3001.1499618532634,3691.072105526845
711.4617872053096,10.090733055284012,26.606315349114222,3011.2406949085475,3717.678420875959
712.8311182870831,14.146898289584232,40.499096096539915,3025.387593198132,3758.177516972499
715.1394680344763,21.15562689533016,8.02345730328106,3046.543220093462,3766.20097427578
718.1125071607394,17.627813170269476,20.683400206094518,3064.1710332637313,3786.8843744818746
719.929918905306,8.647880002800996,21.791764721987434,3072.818913266532,3808.676139203862
721.8740448481855,13.981669642698414,6.307444279214251,3086.8005829092303,3814.9835834830765
723.9808375556045,15.7504138599218,39.875023644399896,3102.5509967691523,3854.8586071274763
726.599161736025,13.37145215311803,10.67571219085821,3115.92244892227,3865.5343193183344
728.8092428251573,19.998805768119716,38.547037461091676,3135.92125469039,3904.081356779426
731.3964541531338,21.041757217963067,10.373630324343996,3156.963011908353,3914.4549871037702
733.6990426692354,11.871615583602182,34.290950335660995,3168.8346274919554,3948.745937439431
734.9133439652257,14.900449751189882,34.96557028508465,3183.7350772431455,3983.7115077245157
736.989065386688,16.979971451790036,5.109718045666526,3200.7150486949354,3988.821225770182
740.4770546670547,13.49969532672122,30.814966787483165,3214.2147440216568,4019.6361925576653
743.0110115491435,21.659193001037075,6.900307214166873,3235.873937022694,4026.536499771832
746.8934243850607,13.161628439214926,9.75114248177152,3249.035565461909,4036.2876422536037
749.1788075162651,12.616860773824257,10.435146225260297,3261.652426235733,4046.722788478864
752.2921712098148,15.553307071963768,7.491043389022044,3277.205733307697,4054.2138318678863
755.2593659140273,10.310387070134208,41.37476559446858,3287.516120377831,4095.5885974623548
759.0139370031536,17.540010521350446,7.344028460490481,3305.0561308991814,4102.932625922846
762.2967540066375,13.5462193877297,28.8901969017622,3318.602350286911,4131.822822824608
764.9825558331335,18.914154466948936,8.622972817773233,3337.51650475386,4140.445795642381
766.2687172212446,14.877690798452896,24.66587127681984,3352.394195552313,4165.111666919201
769.7511462610908,11.278011779001432,6.632537709952345,3363.6722073313144,4171.744204629153
772.9672577422646,9.968429602032987,24.62368847648203,3373.6406369333477,4196.367893105635
774.9085206800366,10.567638678317559,8.98660433947806,3384.208275611665,4205.354497445112
777.8486947839583,14.894825662758507,5.09121683919847,3399.103101274424,4210.445714284311
781.2059284509708,20.934812646318296,26.57401298109241,3420.037913920742,4237.019727265403
783.2696062131156,18.699029254150005,27.704390878143354,3438.736943174892,4264.724118143547
786.4079582049927,16.45183437306035,39.79252591887904,3455.188777547952,4304.516644062425
789.4234645982738,18.71730127308006,7.963784870636701,3473.906078821032,4312.480428933062
791.3871273491492,18.87360864680547,10.338299174841445,3492.779687467838,4322.818728107904
793.6688532392735,14.02155165397864,33.125156296441105,3506.8012391218167,4355.943884404344
796.0273288322724,17.38581196146335,36.57249591737069,3524.18705108328,4392.516380321715
798.0476847930014,13.4708944799313,5.687030783328508,3537.6579455632113,4398.203411105043
800.5289110428097,16.885347149224216,7.647145001887374,3554.5432927124357,4405.8505561069305
803.3323814588512,14.220441451771304,38.59806378011816,3568.763734164207,4444.448619887049
806.0640562779806,16.74620622172617,10.218237589646769,3585.509940385933,4454.666857476695
807.8825278804788,13.239290228513578,32.21878642481334,3598.749230614447,4486.885643901509
809.881337325898,20.01709189525318,32.053364552051164,3618.7663225097,4518.93900845356
810.7232585542076,20.872995113907315,32.235385962683885,3639.639317623607,4551.174394416244
814.1059536591066,20.698322272504136,34.97610728177619,3660.3376398961113,4586.15050169802
816.9862234293596,11.366499613709106,40.53039777557008,3671.7041395098204,4626.68089947359
820.279603346302,18.67290984912521,28.255688729638603,3690.3770493589454,4654.936588203229
823.2119238796213,20.917105837192416,5.645750461163632,3711.294155196138,4660.582338664392
825.3353302410051,20.12682720552096,10.93200232715657,3731.420982401659,4671.514340991549
829.0747956965447,12.49742125704578,24.626780564206612,3743.918403658705,4696.1411215557555
832.4484947206214,17.58124685304083,32.7948595913824,3761.4996505117456,4728.935981147138
833.8230233336068,15.81474687216561,5.823295728078497,3777.314397383911,4734.7592768752165
836.0108230149615,9.707339797691633,9.996103916890133,3787.0217371816025,4744.755380792107
838.7758453620266,12.386754549973,9.026294065532692,3799.4084917315754,4753.78167485764
840.5316853686699,15.566411333927674,21.99586499533961,3814.974903065503,4775.777539852979
843.0231132364285,8.650305449583584,22.368953300141243,3823.6252085150863,4798.146493153121
845.596476331545,11.269385351431346,5.042173730180759,3834.894593866518,4803.188666883301
847.2458134740531,8.116643720392029,6.104034707047654,3843.01123758691,4809.292701590349
849.0366191426689,8.215991415514116,35.68496555936768,3851.227229002424,4844.977667149717
851.9055761537629,13.0045955630372,6.418439264616705,3864.231824565461,4851.396106414333
854.5944979726972,13.066628086696824,28.944403065541223,3877.2984526521577,4880.3405094798745
856.6457301741639,20.56932510555641,6.47623944109453,3897.867777757714,4886.816748920969
858.5397989056303,21.627095770304052,6.496120792584179,3919.494873528018,4893.3128697135535
861.6122959033055,19.353514872356083,28.153666557127153,3938.8483884003745,4921.466536270681
864.7015157127329,20.18827978400811,10.723064638865765,3959.0366681843825,4932.189600909547
867.0018668965479,13.480020164885305,7.1155419004915,3972.516688349268,4939.305142810039
870.5343997394498,9.053089494420107,7.357761057487458,3981.569777843688,4946.662903867526
873.0738824053236,8.551287037899074,36.293425515135894,3990.121064881587,4982.956329382662
875.5109706729785,17.64250773323006,33.863663244765846,4007.763572614817,5016.819992627428
877.4277903701947,21.465242113205505,7.103387243729227,4029.2288147280224,5023.9233798711575
879.4267152084616,10.252139935962116,32.45680998161366,4039.4809546639844,5056.380189852771
881.7911303797019,20.425720862525274,32.00025073032066,4059.90667552651,5088.3804405830915
883.6583044444775,19.474540023945366,10.60086876514498,4079.381215550455,5098.981309348236
886.6646581683461,16.714964976390945,34.89645705696154,4096.096180526846,5133.877766405198
889.0669921714778,17.262024658681987,5.392348907182585,4113.358205185528,5139.27011531238
892.0951345839205,9.452875679113859,6.700149991009178,4122.8110808646425,5145.970265303389
894.8993492920129,8.293075126964395,29.92608217766319,4131.104155991607,5175.8963474810525
