hazard,time
0.0,0
0.0033929881312895,14.25
0.0067673239594836,35.6833333333333
0.0101409308102184,44.9666666666667
0.0135209788806427,48.15
0.0168999108326268,58.45
0.0202830965510321,62.1333333333333
0.0236791032963898,62.3833333333333
0.0270851478772539,74.4
0.0305030084520618,74.45
0.033919971432326,84.3
0.0373462853067641,84.5833333333333
0.0407920636495849,87.4666666666666
0.0442496306520067,90.2166666666666
0.0477141703371282,90.6833333333333
0.051186548618383,94.3666666666666
0.0546743445039701,96.8166666666666
0.0581669556408858,97.8666666666666
0.0616709248211524,102.516666666667
0.0651841372400715,105.333333333333
0.0687034767303909,106.816666666667
0.0722310503997716,108.45
0.0757702607459215,109.066666666667
0.0793203203919419,113.383333333333
0.0828835452349362,122.2
0.0864501428753512,127.416666666667
0.0900378567928102,128.716666666667
0.0936220339305973,136.0
0.0972213810903999,136.366666666667
0.100831784217093,137.133333333333
0.10445579516874,138.883333333333
0.108069117986235,153.266666666667
0.111709269919384,158.616666666667
0.115365666936917,159.266666666667
0.119030259542549,161.05
0.122716711958668,162.766666666667
0.126409911687831,167.533333333333
0.130126759128575,173.3
0.133847160158729,185.366666666667
0.137567402047786,187.4
0.141307530976429,188.116666666667
0.145047760624904,196.133333333333
0.14880015381589,200.85
0.152567772109164,202.483333333333
0.156332278568935,205.483333333333
0.160131364797624,208.766666666667
0.16394739964742,210.116666666667
0.167772118610155,212.633333333333
0.171613981797489,213.4
0.175451097555312,218.85
0.1793157986086,222.616666666667
0.183168600304519,224.266666666667
0.187052114401558,227.616666666667
0.190947643043757,232.983333333333
0.194837184602425,234.166666666667
0.198745515293612,234.666666666667
0.20266553641648,234.883333333333
0.206611453085079,235.683333333333
0.210569454857905,246.866666666667
0.214537842367923,247.65
0.218534928697601,250.15
0.222533304476154,251.8
0.226554668593819,253.233333333333
0.230598761928232,255.65
0.234636349870711,257.3
0.238685709376729,258.383333333333
0.242764210724425,261.383333333333
0.246835420226136,267.183333333333
0.25091418514365,275.883333333333
0.255029311740814,283.083333333333
0.259184710785369,285.583333333333
0.26335503641345,292.566666666666
0.267523860980076,304.566666666667
0.27172937273302,305.416666666667
0.275954442436443,307.083333333333
0.280174832939409,313.033333333333
0.284400264005096,327.85
0.288659037978166,331.15
0.292920472882099,331.616666666667
0.297167579042341,338.816666666667
0.301443660145726,343.033333333333
0.30574620903707,345.466666666667
0.310057846328558,352.0
0.314363646439577,353.166666666666
0.318700010662185,353.333333333333
0.323071159300061,358.85
0.327447330286028,362.45
0.331850049242176,364.5
0.336240685661815,366.2
0.340696011459963,366.95
0.345132451850059,371.983333333333
0.349606271421645,381.583333333333
0.354091378982947,390.8
0.358619555260656,392.516666666666
0.363162554849286,399.366666666666
0.36772671026701,400.35
0.372282446581988,415.95
0.376865444954936,416.6
