hazard,time
0.0,0.333333333333333
0.0033480641106837,3.63333333333333
0.0066636339005904,30.7833333333333
0.0099542112061857,65.1666666666667
0.0132542296502887,66.1666666666667
0.0165475413375428,74.25
0.0198553035287275,74.7
0.0231512626144715,86.4333333333333
0.0264615552927576,87.6666666666667
0.0297745316549645,91.9666666666666
0.0330969087979748,99.25
0.0364108773311878,112.65
0.0397324865473334,115.55
0.0430266904326002,147.3
0.0463250764735149,151.15
0.0496353620117371,151.2
0.0529500186749628,151.416666666667
0.0562748934129209,154.433333333333
0.0596049044278386,158.266666666667
0.0629485772743342,158.433333333333
0.0663104173086204,160.816666666667
0.0696816632930121,162.066666666667
0.0730744517333535,162.45
0.0764635963844155,164.683333333333
0.0798723405112019,167.716666666667
0.0832837036024375,168.783333333333
0.0867026910375207,173.7
0.0901390144933405,176.2
0.0935867371982307,177.75
0.0970476324770789,178.333333333333
0.100509377435365,179.033333333333
0.104002564356276,181.766666666667
0.107507578743794,182.05
0.111003702298398,187.716666666667
0.114514956527525,189.4
0.118022103293693,190.5
0.121554970041219,192.9
0.12511352454093,193.0
0.128685526722165,193.45
0.132289806611802,195.583333333333
0.135901158967104,195.683333333333
0.139517084885357,197.883333333333
0.143135199712167,198.366666666667
0.146771966585992,198.516666666667
0.150431934789189,198.9
0.154096875134571,199.666666666667
0.15775384272061,213.683333333333
0.16143101046678,214.333333333333
0.165138974448996,215.533333333333
0.16883541045695,216.633333333333
0.172559410749073,216.95
0.176302633676252,221.3
0.180051347018679,222.066666666667
0.183790272400558,223.783333333333
0.187574510651699,227.5
0.191339236764378,235.183333333333
0.195124736563255,236.416666666667
0.198922346909163,239.983333333333
0.20272662025589,242.4
0.206564637958339,243.983333333333
0.21039205357261,245.5
0.214254373413172,247.333333333333
0.218147979869489,252.65
0.222028075551524,258.366666666667
0.225916979731228,259.266666666667
0.229813042131757,261.85
0.23371297808468,267.4
0.237632740931397,269.316666666667
0.241561226313057,273.283333333333
0.245496147708934,275.266666666667
0.249449492773484,276.85
0.253445086879483,279.016666666667
0.257454516828767,282.2
0.261430865575763,290.216666666667
0.265440505725504,290.25
0.26944483631054,295.0
0.273499809613613,295.866666666666
0.277577768679406,295.933333333333
0.281671276848137,299.266666666666
0.285768136260781,302.0
0.289881139374292,311.133333333333
0.293964916061994,326.983333333333
0.298078363712458,327.483333333333
0.302204616406005,330.716666666667
0.306342032814102,333.816666666666
0.310508974337346,335.966666666666
0.314721981443628,336.116666666667
0.318909556368186,344.45
0.323148911464834,345.033333333333
0.327401147715095,353.516666666667
0.331599151605994,365.3
0.335875790099812,367.183333333333
0.340170264066761,373.95
0.344481094686013,374.15
0.348825586364154,375.1
0.353211928895177,376.916666666666
0.35767831208153,378.6
0.362119797449428,378.95
0.366555178898374,380.1
0.371051968187258,382.4
0.37549387770159,383.783333333333
0.379989199876563,384.166666666667
0.384527403466539,385.083333333333
0.389077059424312,385.7
0.393621468388216,399.383333333333
0.398252120645973,400.6
0.402823527018989,413.716666666667
0.407430279539703,414.633333333333
0.412046765688964,416.583333333333
0.416709119277884,419.45
0.421426138277393,425.616666666667
0.426092310610521,427.533333333333
0.430784231658246,435.716666666667
0.435559487291125,436.316666666666
0.440270048317744,450.166666666666
0.445029392577205,456.133333333333
0.449875762923519,467.666666666666
0.454744256739967,467.683333333333
0.459573419304076,468.45
0.464471209360922,469.883333333333
0.4693822096749,471.883333333333
0.47426585504703,482.25
0.479169125084496,488.033333333333
0.484118773701244,493.866666666667
0.489045525776523,506.0
0.494027237327224,506.4
0.498932260870793,508.483333333333
0.503962237494286,511.683333333333
0.508949228008792,518.05
0.51394835450867,520.183333333333
0.518990317766967,524.5
0.524034234712486,538.733333333333
0.529169207347397,541.0
0.534359806629647,546.233333333334
0.539581182222551,546.433333333333
0.544738303527848,547.633333333334
0.549891330259965,555.283333333333
0.555162857921622,560.866666666666
0.560444643425364,561.350000000001
0.565826751147625,568.799999999999
0.571188623037797,570.549999999999
0.576451827770215,571.766666666666
0.581807931403932,574.816666666666
0.587180756614166,576.033333333333
0.592616677663483,583.466666666666
0.598155583988182,584.4
0.60361522989582,594.133333333333
0.609134217289955,594.216666666666
0.614672890831635,600.233333333332
0.620333508261674,601.4
0.62606359828418,601.433333333333
0.631811021947371,602.649999999999
0.637557936586376,606.133333333333
0.643351849982762,614.766666666666
0.649142440146343,615.25
0.655019018276895,620.499999999999
0.660984806343174,620.65
0.667018591179219,624.966666666666
0.673068947070496,643.683333333333
0.679152562316956,646.116666666667
0.685338787450772,652.9
0.69146890701162,657.833333333333
0.697447649771683,663.716666666666
0.703666840445312,670.4
0.710040363038184,671.283333333333
0.716355425030517,686.683333333332
0.722678185426538,689.099999999999
0.728938183220149,694.883333333333
0.73523774977461,698.283333333333
0.741520812280908,708.233333333333
0.747979946623797,718.916666666666
0.754334220294841,734.833333333332
0.760700091600025,744.849999999999
0.767228624924095,748.183333333333
0.773527555372308,752.15
0.780083467160954,753.849999999999
