Umbral,N_simulacion,Fallas totales promedio,Fallas programadas promedio,Fallas reactivas promedio,Tiempo promedio entre fallas,Tiempo de operacion promedio,Tiempo sin operar promedio,Tiempo de Operacion/Tiempo de Reparacion,Tiempo_Reparacion,Kilometros totales,Toneladas totales,Factor Toneladas,Factor Kilometros
0.358,1,28,12,16,349.09153596433976,3961.3636731601728,4536.5112410669835,27.872374898626713,142.12508577284353,41692.32091985164,53435.51778016111,0.09491056691870696,0.07405265222542502
0.358,2,28,12,16,342.949952695026,3968.150657002064,4585.82379338841,46.12758273575337,86.02554960952594,41102.344377695685,52804.44398797293,0.15468737354576986,0.12040679189440243
0.358,3,29,13,16,361.54824512315287,3960.7012923765765,4585.672872686877,42.303508375234955,93.62583493654688,41788.85321765933,54057.4426471925,0.14577656162019825,0.1126918891794434
0.358,4,27,13,14,443.5684594317809,3964.2878966515786,4601.535468951015,53.44389009903857,74.1766343974069,40878.51992858284,53878.524594018956,0.18322443186265305,0.13901538035308766
0.358,5,26,12,14,320.55266669148284,3910.003062430709,4526.164483831717,19.18243631342771,203.8324537375738,41086.716170072665,53397.63987953372,0.0669995108455363,0.05155265086349531
0.358,6,36,12,24,296.9850206197974,3915.722903840679,4522.725148796904,19.42785944310274,201.55194736241697,40883.72956565678,52288.07409754182,0.06625271742158167,0.05180259990071356
0.358,7,29,13,16,302.23583494789756,3969.9419854228636,4587.201674619699,47.91355721797703,82.85633995743804,41445.99258256767,53228.10942414691,0.16181960458144345,0.12600060764423868
0.358,8,24,13,11,339.15114543244255,3943.421990687536,4536.74815199868,24.672624107682687,159.82985731378338,40810.29559066263,54181.14203510595,0.08596407396626773,0.0647498213763724
0.358,9,20,13,7,386.2842574936589,3957.6524458613503,4633.650088963158,81.2701940768194,48.69746517549153,41906.63959188215,53823.50116401767,0.27927234807140133,0.2174396942878712
0.358,10,27,13,14,403.5411187554449,4000.782881150655,4585.4047294454695,74.34687300583853,53.8123894038754,41604.86375786783,54434.64947705279,0.252841391171658,0.19324881730856222
0.358,11,24,13,11,367.4134444673857,3983.987165046949,4564.416522350129,43.49506057430337,91.59631260292267,41246.713633810636,53731.67769909213,0.14724293979577052,0.11302992261600615
0.358,12,30,13,17,358.62344903087546,3980.211930809726,4537.833200579076,32.63676125550157,121.95486861119782,41006.466932730924,53839.79016391024,0.11091697552571492,0.08447865928390204
0.358,13,30,13,17,421.89740640252205,3978.337067067752,4573.654131344211,45.20385456093461,88.00880158803648,41755.754333531135,54796.22389482417,0.15650310129589734,0.11925830989176038
0.358,14,26,13,13,374.1923408907686,3949.2368495414526,4625.5336226669915,60.54369827973327,65.22952779155617,41043.19796549918,53875.107490379974,0.20913693280945145,0.15932494495214375
0.358,15,22,13,9,354.92196296668106,3963.3725033181454,4550.641798157724,31.458908032795808,125.98569852413004,41115.55372505878,53716.213680173656,0.10757695628209667,0.08234173301807719
0.358,16,26,13,13,211.14672576859766,3966.546253662618,4606.691509680972,59.41302227599586,66.7622366564104,41767.49922503881,54950.70256163872,0.20750561286933322,0.15772301573377037
0.358,17,27,12,15,333.7802693806563,3881.92051896329,4541.639123085648,17.935289683086808,216.44035795106154,40915.62241904945,52978.177408493924,0.06305392570662474,0.048697232378504256
0.358,18,30,12,18,291.2345787329066,3951.783157280296,4599.212431771347,44.399857435978504,89.00441094835702,41419.50308239741,52385.067769280126,0.14893709334338198,0.11776066462277468
0.358,19,26,13,13,285.0591115029307,3927.0456068288854,4627.018495262528,45.69738261193531,85.93589790858643,41062.05974881253,53603.90432589999,0.15883853005226223,0.12167466704973157
0.358,20,29,13,16,291.6168847739891,3941.7949937124285,4601.969878671053,40.96004329541553,96.2351276165183,41793.664163275156,54408.1309941645,0.14342872813871815,0.1101749313138179
0.358,21,26,12,14,350.8394562498867,3963.7851431763697,4608.3483433583515,58.40561037814792,67.86651346527823,41337.02937076525,53968.02580346229,0.20061845771534445,0.15366452553031484
0.358,22,30,12,18,263.8953138705974,3894.818833594297,4587.338017800126,24.67524797878162,157.84314860557726,40952.81217098221,53035.978122245324,0.08626956057228456,0.06661480065563406
0.358,23,25,13,12,279.8540440382366,3986.484469389788,4602.625806520053,78.33574539188182,50.88972409015872,41539.007068120634,53370.604550536525,0.2630764359000429,0.20475567069809425
0.358,24,29,13,16,344.7161599573661,3979.452053164423,4570.542391664004,44.213404890160135,90.00555517157345,41297.48369617571,52837.1767167295,0.14751867812587277,0.11530044910321077
0.358,25,26,13,13,381.1292151538567,3991.01457415552,4595.265459024323,74.29294562888742,53.71996682015646,41513.64449987321,53500.40819742361,0.2495387792294855,0.19362962861214342
0.358,26,28,12,16,369.5810807945068,3876.1887971901715,4531.749636404799,16.703277743221214,232.06156640502894,40827.120263017874,53299.42757493162,0.05925355388450592,0.045387954064852576
0.358,27,24,13,11,308.9890617930004,3964.489255685897,4553.259982668558,32.42915792361775,122.25076164554397,41326.002665821,53646.663859928136,0.11068885648465468,0.08526770630332435
