Tons,Kms,Edad,Inicio,Termino,Falla,Sesgo
2027.2499999999986,1648.4,266.85,124.51666666666672,125.28333333333339,0,
2032.6299999999987,1657.4,268.7,125.28333333333339,126.56666666666672,0,
2052.889999999999,1679.2,271.0833333333333,126.56666666666672,128.45000000000005,0,
2058.669999999999,1699.5,274.3666666666667,128.45000000000005,130.05000000000004,0,
2063.7999999999993,1712.3,277.3333333333333,130.05000000000004,130.85000000000005,0,
2086.3199999999993,1722.3999999999999,278.98333333333335,130.85000000000005,131.7833333333334,0,
2096.7199999999993,1742.9999999999998,281.28333333333336,131.7833333333334,132.70000000000005,0,
2121.2999999999993,1764.2999999999997,283.6666666666667,132.70000000000005,134.50000000000006,0,
2160.5599999999995,1783.8999999999996,287.23333333333335,134.50000000000006,136.10000000000005,0,
2190.9499999999994,1817.2999999999995,292.8833333333333,136.10000000000005,137.63333333333338,0,
2215.689999999999,1834.2999999999995,295.96666666666664,137.63333333333338,138.4333333333334,0,
2240.129999999999,1843.6999999999996,298.3,138.4333333333334,139.6666666666667,0,
2247.019999999999,1854.6999999999996,300.71666666666664,139.6666666666667,140.95000000000005,0,
2267.2999999999993,1867.1999999999996,303.5833333333333,140.95000000000005,142.1166666666667,0,
2275.6799999999994,1881.9999999999995,305.5833333333333,142.1166666666667,142.65000000000003,0,
2281.2199999999993,1893.1999999999996,307.6666666666667,142.65000000000003,143.40000000000003,0,
2289.879999999999,1903.8999999999996,310.1666666666667,143.40000000000003,144.85000000000002,0,
2310.4899999999993,1924.0999999999997,313.1666666666667,144.85000000000002,146.68333333333337,0,
2341.3199999999993,1943.1999999999996,316.35,146.68333333333337,147.50000000000003,0,
2361.609999999999,1958.4999999999995,318.55,147.50000000000003,148.40000000000003,0,
2369.539999999999,1978.6999999999996,320.3,148.40000000000003,150.18333333333337,0,
2406.999999999999,1993.2999999999995,323.21666666666664,150.18333333333337,151.6166666666667,0,
2434.639999999999,2010.4999999999995,325.93333333333334,151.6166666666667,152.6166666666667,0,
2444.989999999999,2021.3999999999996,327.85,152.6166666666667,153.75000000000003,0,
2453.769999999999,2033.4999999999995,330.1333333333333,153.75000000000003,154.9666666666667,0,
2463.159999999999,2054.0999999999995,332.95,154.9666666666667,156.55000000000004,0,
2471.489999999999,2066.1999999999994,335.6,156.55000000000004,157.90000000000003,0,
2479.789999999999,2078.9999999999995,338.46666666666664,157.90000000000003,158.43333333333337,0,
2487.5699999999993,2089.2999999999997,339.8333333333333,158.43333333333337,159.7166666666667,0,
2510.859999999999,2097.2999999999997,342.3333333333333,159.7166666666667,160.7166666666667,0,
2535.2599999999993,2111.8999999999996,344.3666666666667,160.7166666666667,161.6166666666667,0,
2540.479999999999,2127.9999999999995,346.9,161.6166666666667,162.8166666666667,0,
2576.9899999999993,2149.7999999999997,349.46666666666664,162.8166666666667,165.23333333333335,0,
2582.439999999999,2170.1,353.1,165.23333333333335,167.00000000000003,0,
2620.499999999999,2181.1,355.8,167.00000000000003,168.28333333333336,0,
2630.149999999999,2191.7999999999997,358.76666666666665,168.28333333333336,168.8166666666667,0,
2635.669999999999,2211.4999999999995,360.56666666666666,168.8166666666667,169.75000000000003,0,
2644.539999999999,2229.4999999999995,362.76666666666665,169.75000000000003,171.28333333333336,0,
2680.329999999999,2241.4999999999995,365.55,171.28333333333336,172.70000000000002,0,
2711.759999999999,2252.9999999999995,368.2,172.70000000000002,174.26666666666668,0,
2752.549999999999,2265.4999999999995,370.85,174.26666666666668,175.55,0,
2757.6099999999988,2286.1999999999994,373.2,175.55,177.18333333333334,0,
2763.819999999999,2300.2999999999993,375.71666666666664,177.18333333333334,177.86666666666667,0,
2788.8099999999986,2315.1999999999994,377.31666666666666,177.86666666666667,178.96666666666667,0,
2795.9099999999985,2324.5999999999995,379.93333333333334,178.96666666666667,180.03333333333333,0,
2827.0699999999983,2341.9999999999995,382.1166666666667,180.03333333333333,181.91666666666666,0,
2836.0699999999983,2362.3999999999996,385.4,181.91666666666666,183.53333333333333,0,
2846.8299999999986,2379.4999999999995,388.15,183.53333333333333,184.28333333333333,0,
2884.7999999999984,2397.2999999999997,390.05,184.28333333333333,185.15,0,
2894.3499999999985,2410.6,391.9166666666667,185.15,185.98333333333335,0,
2904.1799999999985,2424.5,394.15,185.98333333333335,187.48333333333335,0,
2940.6699999999983,2438.9,396.65,187.48333333333335,188.46666666666667,0,
2973.0899999999983,2450.0,399.3833333333333,188.46666666666667,189.38333333333333,0,
3011.249999999998,2469.5,401.76666666666665,189.38333333333333,191.11666666666665,0,
3037.6099999999983,2486.9,404.8333333333333,191.11666666666665,192.09999999999997,0,
3075.769999999998,2508.3,406.65,192.09999999999997,193.4333333333333,0,
3108.329999999998,2518.1000000000004,409.5,193.4333333333333,194.2833333333333,0,
3119.209999999998,2530.0000000000005,411.3666666666667,194.2833333333333,195.09999999999997,0,
3128.619999999998,2544.7000000000003,413.1166666666667,195.09999999999997,195.59999999999997,0,
3135.949999999998,2564.3,414.95,195.59999999999997,197.06666666666663,0,
3141.879999999998,2572.8,418.1333333333333,197.06666666666663,197.96666666666664,0,
3182.089999999998,2590.8,420.75,197.96666666666664,199.81666666666663,0,
3191.5399999999977,2604.4,424.35,199.81666666666663,200.6833333333333,0,
3221.5399999999977,2615.6,426.7,200.6833333333333,201.7,0,
3228.7399999999975,2631.6,428.81666666666666,201.7,202.66666666666666,0,
3263.6299999999974,2640.1,430.8333333333333,202.66666666666666,203.31666666666666,0,
3297.6999999999975,2648.6,432.3666666666667,203.31666666666666,204.51666666666665,0,
3308.5799999999977,2658.9,435.1,204.51666666666665,205.16666666666666,0,
3313.6799999999976,2678.8,436.78333333333336,205.16666666666666,205.95,0,
3324.4899999999975,2697.9,438.93333333333334,205.95,207.51666666666665,0,
3352.0099999999975,2717.7000000000003,441.6666666666667,207.51666666666665,208.74999999999997,0,
3379.1599999999976,2737.5000000000005,444.03333333333336,208.74999999999997,210.21666666666664,0,
3387.2499999999977,2753.8000000000006,446.9,210.21666666666664,211.46666666666664,0,
3424.029999999998,2762.7000000000007,449.9166666666667,211.46666666666664,212.76666666666665,0,
3463.169999999998,2781.8000000000006,452.78333333333336,212.76666666666665,214.39999999999998,0,
3472.199999999998,2801.9000000000005,455.81666666666666,214.39999999999998,215.3833333333333,0,
3479.139999999998,2814.6000000000004,458.26666666666665,215.3833333333333,216.6833333333333,0,
3500.429999999998,2830.4000000000005,461.23333333333335,216.6833333333333,217.6833333333333,0,
3506.589999999998,2850.5000000000005,463.73333333333335,217.6833333333333,218.41666666666663,0,
3512.359999999998,2858.9000000000005,465.78333333333336,218.41666666666663,219.01666666666662,0,
3547.2099999999978,2877.8000000000006,467.93333333333334,219.01666666666662,221.14999999999995,0,
3554.1399999999976,2891.0000000000005,471.8,221.14999999999995,222.5666666666666,0,
3590.189999999998,2899.6000000000004,474.51666666666665,222.5666666666666,223.4666666666666,0,
3618.3899999999976,2908.0000000000005,476.98333333333335,223.4666666666666,224.14999999999995,0,
3629.2899999999977,2920.9000000000005,479.3,224.14999999999995,225.24999999999994,0,
3639.2599999999975,2931.6000000000004,482.18333333333334,225.24999999999994,226.51666666666662,0,
3663.9699999999975,2944.3,484.68333333333334,226.51666666666662,227.16666666666663,0,
3693.7799999999975,2953.1000000000004,486.31666666666666,227.16666666666663,227.84999999999997,0,
3727.2399999999975,2974.9000000000005,488.1166666666667,227.84999999999997,229.01666666666662,0,
3765.7399999999975,2995.3000000000006,490.4,229.01666666666662,229.9666666666666,0,
3785.9799999999973,3010.4000000000005,492.8333333333333,229.9666666666666,231.2333333333333,0,
3807.8599999999974,3024.7000000000007,495.28333333333336,231.2333333333333,232.16666666666663,0,
3813.9099999999976,3038.000000000001,497.65,232.16666666666663,233.66666666666663,0,
3836.3099999999977,3047.400000000001,500.81666666666666,233.66666666666663,234.14999999999995,0,
3857.2499999999977,3067.300000000001,502.98333333333335,234.14999999999995,234.9666666666666,0,
3893.9999999999977,3082.300000000001,505.3333333333333,234.9666666666666,235.74999999999994,0,
3918.8299999999977,3104.300000000001,507.53333333333336,235.74999999999994,236.63333333333327,0,
3948.859999999998,3118.900000000001,509.76666666666665,236.63333333333327,237.88333333333327,0,
3957.719999999998,3132.900000000001,512.3333333333334,237.88333333333327,239.3166666666666,0,
3979.589999999998,3154.300000000001,515.2166666666667,239.3166666666666,240.54999999999993,0,
4018.319999999998,3163.900000000001,517.5333333333333,240.54999999999993,241.7666666666666,0,
4043.359999999998,3179.400000000001,520.0833333333334,241.7666666666666,242.74999999999991,0,
4072.489999999998,3187.600000000001,522.1333333333333,242.74999999999991,243.16666666666657,0,
4095.749999999998,3202.600000000001,524.35,243.16666666666657,243.9499999999999,0,
4102.169999999998,3221.900000000001,526.4,243.9499999999999,245.21666666666658,0,
4111.589999999998,3235.500000000001,529.0333333333333,245.21666666666658,246.6999999999999,0,
4133.399999999999,3254.100000000001,532.0166666666667,246.6999999999999,248.08333333333323,0,
4141.049999999998,3270.900000000001,534.65,248.08333333333323,249.16666666666657,0,
4148.339999999998,3286.100000000001,537.1833333333333,249.16666666666657,249.81666666666658,0,
4157.239999999998,3302.600000000001,538.8333333333334,249.81666666666658,250.43333333333325,0,
4218.069999999998,3340.500000000001,544.1166666666667,250.43333333333325,252.03333333333325,0,
4225.239999999998,3352.900000000001,546.9,252.03333333333325,252.81666666666658,0,
4234.149999999998,3373.400000000001,548.5666666666667,252.81666666666658,253.8499999999999,0,
4243.369999999998,3381.800000000001,550.9166666666666,253.8499999999999,254.23333333333323,0,
4272.109999999998,3403.400000000001,552.5166666666667,254.23333333333323,255.49999999999991,0,
4277.369999999998,3424.000000000001,555.2333333333333,255.49999999999991,256.61666666666656,0,
4283.089999999998,3440.900000000001,557.5833333333334,256.61666666666656,257.9333333333332,0,
4288.249999999998,3456.200000000001,560.35,257.9333333333332,259.01666666666654,0,
4295.259999999998,3474.1000000000013,563.0833333333334,259.01666666666654,260.4499999999999,0,
4315.279999999999,3482.700000000001,565.75,260.4499999999999,261.2999999999999,0,
4355.1399999999985,3498.300000000001,568.2833333333333,261.2999999999999,262.26666666666654,0,
4389.049999999998,3518.000000000001,570.2333333333333,262.26666666666654,263.6333333333332,0,
4399.379999999998,3527.500000000001,572.8833333333333,263.6333333333332,264.6999999999999,0,
4432.559999999999,3542.900000000001,575.3333333333334,264.6999999999999,266.2833333333332,0,
4459.169999999998,3557.400000000001,577.9,266.2833333333332,267.6666666666665,0,
4466.989999999998,3574.900000000001,580.7666666666667,267.6666666666665,269.0833333333332,0,
4489.2199999999975,3591.400000000001,583.3833333333333,269.0833333333332,270.6999999999999,0,
4513.869999999997,3605.600000000001,585.9333333333333,270.6999999999999,272.09999999999985,0,
4550.829999999997,3619.400000000001,588.85,272.09999999999985,273.3166666666665,0,
4561.299999999997,3628.000000000001,591.5666666666667,273.3166666666665,273.79999999999984,0,
4600.479999999998,3639.400000000001,593.4333333333333,273.79999999999984,274.54999999999984,0,
4622.669999999997,3659.500000000001,595.25,274.54999999999984,275.5333333333332,0,
4631.329999999997,3668.7000000000007,597.3333333333334,275.5333333333332,276.64999999999986,0,
4658.879999999997,3677.4000000000005,600.2333333333333,276.64999999999986,277.64999999999986,0,
4666.649999999998,3693.4000000000005,602.8833333333333,277.64999999999986,278.79999999999984,0,
4692.399999999998,3711.2000000000007,605.2333333333333,278.79999999999984,280.0833333333332,0,
4700.079999999998,3730.100000000001,607.45,280.0833333333332,281.4833333333332,0,
4710.279999999998,3746.7000000000007,610.5166666666667,281.4833333333332,282.68333333333317,0,
4750.989999999998,3759.600000000001,613.0333333333333,282.68333333333317,283.5666666666665,0,
4776.399999999998,3771.400000000001,615.2666666666667,283.5666666666665,284.46666666666647,0,
4807.089999999997,3785.600000000001,617.6833333333333,284.46666666666647,285.11666666666645,0,
4815.029999999997,3801.100000000001,619.3833333333333,285.11666666666645,286.3833333333331,0,
4838.759999999997,3814.900000000001,621.6333333333333,286.3833333333331,286.86666666666645,0,
4847.259999999997,3826.800000000001,623.7833333333333,286.86666666666645,287.46666666666647,0,
4873.019999999997,3835.400000000001,625.2166666666667,287.46666666666647,288.2666666666665,0,
4883.599999999997,3856.800000000001,627.3166666666667,288.2666666666665,290.1499999999998,0,
4890.289999999996,3872.800000000001,630.65,290.1499999999998,291.0666666666665,0,
4928.779999999996,3891.900000000001,632.4,291.0666666666665,291.9833333333332,0,
4938.789999999996,3905.600000000001,634.1666666666666,291.9833333333332,292.4666666666665,0,
4977.329999999996,3914.400000000001,635.5666666666667,292.4666666666665,293.3833333333332,0,
4983.249999999996,3931.800000000001,638.1666666666666,293.3833333333332,294.4499999999999,0,
5009.1299999999965,3952.900000000001,640.5166666666667,294.4499999999999,295.48333333333323,0,
5017.229999999997,3963.100000000001,642.6833333333333,295.48333333333323,296.3499999999999,0,
5042.509999999997,3978.100000000001,644.5,296.3499999999999,297.19999999999993,0,
5051.6299999999965,3996.000000000001,646.6333333333333,297.19999999999993,298.5666666666666,0,
5073.479999999997,4005.2000000000007,649.55,298.5666666666666,299.2166666666666,0,
5078.699999999997,4021.8000000000006,651.8,299.2166666666666,300.1499999999999,0,
5107.099999999997,4037.5000000000005,654.25,300.1499999999999,301.2666666666666,0,
5129.189999999997,4050.3000000000006,656.3,301.2666666666666,302.8499999999999,0,
5161.039999999997,4071.8000000000006,658.75,302.8499999999999,305.61666666666656,0,
5191.539999999997,4081.2000000000007,662.4333333333333,305.61666666666656,306.11666666666656,0,
5213.619999999997,4089.8000000000006,663.7833333333333,306.11666666666656,307.11666666666656,0,
5241.2599999999975,4106.800000000001,666.5333333333333,307.11666666666656,308.2499999999999,0,
5274.799999999997,4128.200000000001,668.9333333333333,308.2499999999999,309.81666666666655,0,
5284.799999999997,4140.400000000001,671.7833333333333,309.81666666666655,310.61666666666656,0,
5292.029999999997,4161.400000000001,673.5833333333334,310.61666666666656,311.3833333333332,0,
5297.249999999997,4178.3,676.0333333333333,311.3833333333332,312.2166666666665,0,
5325.209999999997,4192.7,677.8,312.2166666666665,313.3833333333332,0,
5335.269999999998,4213.4,680.4166666666666,313.3833333333332,314.89999999999986,0,
5340.369999999998,4222.2,683.4166666666666,314.89999999999986,315.59999999999985,0,
5345.919999999998,4236.8,685.5166666666667,315.59999999999985,316.3166666666665,0,
5379.339999999998,4252.1,687.9166666666666,316.3166666666665,318.03333333333313,0,
5387.319999999998,4262.8,691.1833333333333,318.03333333333313,318.4999999999998,0,
5412.799999999997,4277.1,692.7666666666667,318.4999999999998,319.9666666666664,0,
5418.949999999997,4297.700000000001,695.9166666666666,319.9666666666664,321.3666666666664,0,
5427.739999999997,4316.6,698.7666666666667,321.3666666666664,322.63333333333304,0,
5437.499999999997,4332.8,701.2666666666667,322.63333333333304,323.7999999999997,0,
5462.099999999998,4346.900000000001,704.1,323.7999999999997,324.7999999999997,0,
5472.979999999998,4360.700000000001,706.5666666666667,324.7999999999997,325.3666666666664,0,
5502.959999999997,4379.300000000001,708.4833333333333,325.3666666666664,326.26666666666637,0,
5508.879999999997,4393.200000000001,711.0833333333334,326.26666666666637,326.983333333333,0,
5517.359999999997,4404.400000000001,712.6833333333333,326.983333333333,328.29999999999967,0,
5551.629999999997,4420.200000000001,715.4666666666667,328.29999999999967,329.033333333333,0,
5560.829999999997,4439.400000000001,717.4166666666666,329.033333333333,330.58333333333303,0,
5567.329999999997,4449.900000000001,720.4833333333333,330.58333333333303,331.7499999999997,0,
5576.279999999997,4467.700000000001,723.1333333333333,331.7499999999997,333.18333333333305,0,
5583.689999999997,4479.1,725.75,333.18333333333305,333.7999999999997,0,
5613.389999999997,4492.3,727.4833333333333,333.7999999999997,334.34999999999974,0,
5640.659999999997,4510.0,728.9833333333333,334.34999999999974,335.7499999999997,0,
5671.639999999997,4530.5,731.9333333333333,335.7499999999997,337.08333333333303,0,
5682.329999999996,4546.9,734.1333333333333,337.08333333333303,338.3666666666664,0,
5690.359999999996,4566.4,736.2833333333333,338.3666666666664,339.7166666666664,0,
5713.659999999996,4578.799999999999,738.55,339.7166666666664,341.14999999999975,0,
5737.8799999999965,4596.499999999999,741.0,341.14999999999975,342.56666666666644,0,
5766.359999999996,4606.799999999999,744.1833333333333,342.56666666666644,343.4333333333331,0,
5799.839999999996,4623.4,746.5833333333334,343.4333333333331,344.71666666666647,0,
5807.439999999996,4631.4,748.7166666666667,344.71666666666647,345.7666666666665,0,
5816.769999999996,4648.7,750.9666666666667,345.7666666666665,347.21666666666647,0,
5825.489999999996,4662.9,754.0833333333334,347.21666666666647,348.6999999999998,0,
5830.579999999996,4677.4,757.2333333333333,348.6999999999998,350.08333333333314,0,
5858.419999999996,4693.799999999999,760.3666666666667,350.08333333333314,351.6166666666665,0,
5887.009999999997,4705.099999999999,763.55,351.6166666666665,352.9166666666665,0,
5896.739999999996,4721.999999999999,766.5166666666667,352.9166666666665,354.0333333333332,0,
5905.699999999996,4739.699999999999,768.5333333333333,354.0333333333332,354.79999999999984,0,
5931.459999999996,4754.499999999999,770.15,354.79999999999984,355.74999999999983,0,
5952.8399999999965,4762.799999999999,772.1666666666666,355.74999999999983,356.71666666666647,0,
5984.6299999999965,4773.599999999999,774.8,356.71666666666647,358.0999999999998,0,
6010.989999999996,4787.599999999999,777.65,358.0999999999998,359.5166666666665,0,
6016.409999999996,4808.2,780.25,359.5166666666665,361.21666666666647,0,
6053.859999999996,4816.599999999999,783.0,361.21666666666647,361.88333333333316,0,
6090.639999999996,4833.4,785.1,361.88333333333316,363.8999999999998,0,
6098.689999999996,4847.299999999999,788.0166666666667,363.8999999999998,364.86666666666645,0,
6108.339999999996,4855.499999999999,790.1666666666666,364.86666666666645,365.2499999999998,0,
6114.109999999996,4866.399999999999,791.6333333333333,365.2499999999998,366.5999999999998,0,
6152.559999999996,4888.0999999999985,794.7666666666667,366.5999999999998,367.96666666666647,0,
6158.149999999996,4898.299999999998,797.85,367.96666666666647,368.61666666666645,0,
6178.559999999996,4908.299999999998,800.0333333333333,368.61666666666645,369.03333333333313,0,
6214.789999999995,4930.199999999998,802.0666666666667,369.03333333333313,371.5499999999998,0,
6253.699999999995,4941.899999999998,806.2833333333333,371.5499999999998,371.9999999999998,0,
6281.309999999995,4956.499999999998,807.8833333333333,371.9999999999998,372.56666666666644,0,
6288.079999999995,4967.299999999998,809.7,372.56666666666644,373.64999999999975,0,
6309.609999999995,4981.499999999998,811.7333333333333,373.64999999999975,375.2499999999998,0,
6346.769999999995,5001.799999999998,814.25,375.2499999999998,376.61666666666645,0,
6366.899999999995,5015.999999999998,816.6833333333333,376.61666666666645,377.1499999999998,0,
6374.479999999995,5029.5999999999985,819.0166666666667,377.1499999999998,378.5499999999998,0,
6383.829999999995,5040.5999999999985,821.8,378.5499999999998,379.53333333333313,0,
6417.979999999995,5050.299999999998,823.9666666666667,379.53333333333313,380.61666666666645,0,
6428.529999999995,5071.399999999999,826.3166666666667,380.61666666666645,382.0833333333331,0,
