Umbral,N_simulacion,Fallas totales promedio,Fallas programadas promedio,Fallas reactivas promedio,Tiempo promedio entre fallas,Tiempo de operacion promedio,Tiempo sin operar promedio,Tiempo de Operacion/Tiempo de Reparacion,Tiempo_Reparacion,Kilometros totales,Toneladas totales,Factor Toneladas,Factor Kilometros
0,1,39,0,39,555.2936018129755,3956.7213627307906,4493.693752446274,20.870447379949074,189.58488482293595,51909.655752061895,66803.43353287435,0.08905526655352795,0.06920045849779305
0,2,39,0,39,772.9198445888679,3857.604298875107,4494.495976527164,13.399124657952303,287.89972459772895,50223.62284273762,65900.92004283317,0.059337951788489336,0.045221931787122825
0,3,38,0,38,745.2957380597688,3885.2161732735494,4500.816294904419,15.298082181607846,253.96753182203187,50178.9237860736,66215.61854733112,0.06710688099715034,0.050854332270114266
0,4,38,0,38,584.3637157984257,3907.0783548329828,4559.617362123938,22.54461509102904,173.3042830430797,51249.21075394904,66294.6842681849,0.09790779947317396,0.07568777957155289
0,5,37,0,37,723.3561738827298,3942.248557381089,4531.237256200542,23.675151301980588,166.5141864183691,51471.4411283301,66439.64499732388,0.1012120125236518,0.07840993347120966
0,6,40,0,40,628.0412265550942,3930.9803143825516,4558.101225965462,26.047047680232666,150.9184596519861,51158.4570740644,66602.82084010322,0.11226629501893033,0.08623314091123256
0,7,36,0,36,668.001957646095,3905.7634724475593,4494.646365803817,16.301852479842047,239.59016174862373,50792.29831110083,67624.37380782061,0.07226505481235043,0.054277888501090554
0,8,34,0,34,823.6873366140467,3877.8603010868183,4543.539800188387,17.739533841087585,218.5998987247949,51088.90727541384,66137.55744505346,0.07802001611292711,0.06026768333758209
0,9,34,0,34,826.638287831575,3951.6670181649183,4574.057265028046,34.58011140579973,114.2757168070358,51647.8035177672,67989.20006791093,0.15055862336551618,0.11437143237044446
0,10,40,0,40,643.1950346955243,3913.517707899722,4565.835723533043,24.3610414016519,160.646568567235,51654.30721604656,67959.21583650335,0.10809599472502116,0.08216139123475914
0,11,40,0,40,544.2833229106304,3943.031429304361,4574.28523796049,32.13991127724473,122.68333273514833,51816.520758196275,66556.24201821147,0.13758560195949857,0.10711553092214186
0,12,36,0,36,642.4553804582163,3891.7386749557445,4521.017183499277,17.125804205541865,227.24414154497856,50582.423766573054,66385.89903003426,0.0750653432866032,0.05719568552635573
0,13,38,0,38,638.4735079102335,3868.2979274645445,4549.399608640288,17.4010573687961,222.30246389516816,50483.948169017196,65191.331954542315,0.07580985449777632,0.058706896306937775
0,14,42,0,42,588.9712910058375,3872.6568199876074,4496.17451112715,14.281357930869603,271.1686688852422,50587.846206390735,65972.16201228237,0.06282206305871385,0.04817233159329729
0,15,35,0,35,720.4225552950428,3857.5025249961836,4474.423906644773,12.52136801460508,308.07356835904386,50683.85300917228,66281.65285458122,0.055774112949399934,0.04264901101133259
0,16,35,0,35,694.5430963211722,3938.844394285501,4514.89339219975,21.14677110273694,186.26221351474848,50696.28025400828,65377.10431353183,0.08911115997052226,0.0691007102113316
0,17,39,0,39,717.8368646598568,3923.13659403948,4490.3753763501245,17.32160680097775,226.48802961039567,51112.55415289285,66416.09711504575,0.07474715512354387,0.05752397656563483
0,18,33,0,33,750.185460454732,3909.0552576422983,4542.970413753208,20.795686765649393,187.97432860449365,51296.43103360742,66378.98437107878,0.09033587412729746,0.06980986498869274
0,19,44,0,44,587.8377197903525,3983.382022781535,4564.617924270866,43.29760576388337,92.00005294759895,51552.02333197365,67043.84230648822,0.18294429025544454,0.14067135765557592
0,20,37,0,37,710.5497995732294,3938.792145275686,4530.57195300824,23.08302124971057,170.6359017160751,51142.82797633073,67160.4603776866,0.09992638802508885,0.07609414891326614
0,21,35,0,35,727.2663496914279,3918.8753628481472,4579.226845370585,27.617592308194624,141.89779178126793,51470.610580120716,66084.11657090056,0.11883927683448776,0.09255976257182075
0,22,38,0,38,684.5823962947343,3930.764040876735,4514.7916924182555,20.215376403152472,194.4442667050095,50507.82822058155,67980.67763848197,0.08894332743275733,0.06608251725925221
0,23,37,0,37,749.1919543314402,3978.1460140894774,4562.603282432855,40.081791611528594,99.2507034776673,51617.42394029823,67990.68198831301,0.17220076810893292,0.13073203254310115
0,24,41,0,41,642.6238317448305,3896.5507777509806,4507.9291795608415,16.544455126946094,235.52004268817748,50551.08321381691,64388.467043045894,0.07016166296393216,0.055083592229931304
0,25,41,0,41,607.7491736696966,3900.4592232565656,4515.718058509538,17.42655640157384,223.8227182338964,51145.46711821324,66418.01243499176,0.0760792052912277,0.0585851089177171
0,26,38,0,38,797.9047327085887,3914.67447857003,4506.5739122271525,17.895523113343156,218.7516092028175,50838.79823372635,66170.53732206058,0.07727121662874199,0.05936744585196975
0,27,36,0,36,752.1155812207137,3825.1787158540697,4465.089038520367,10.937449330735873,349.73224562556317,50207.77831893667,64036.020768125694,0.04786707937827593,0.03753043492352166
0,28,30,0,30,859.7443073833615,3949.324693192925,4527.313673769298,24.175350232203183,163.3616330377775,51242.202586084146,65996.93571402483,0.10229416568275768,0.07942457183169503
0,29,36,0,36,689.4500241196021,3840.482575096123,4535.512511642125,14.547011749317008,264.00491326175194,50063.08568814167,66790.0685690059,0.06587400690092861,0.0493764435755169
0,30,27,0,27,1022.5804962766555,3872.0387393117608,4506.760982485686,14.824022263518087,261.2002782025528,51076.67438547665,65682.65491743683,0.06494375115926357,0.050502082102234426
0,31,38,0,38,724.8699712287223,3944.390206413727,4499.677554177613,20.13139960181256,195.93223940865929,51587.8831997088,67163.76064705351,0.08690589392949673,0.06675163901200999
