Tons,Kms,Edad,Inicio,Termino,Falla,Sesgo,ID
1051.0799999999997,906.0,142.46666666666667,67.14999999999999,68.16666666666666,0,,AWOU5IMX
1059.7299999999998,914.3,144.78333333333333,68.16666666666666,69.1,0,,AWOU5IMX
1085.9499999999998,929.9,146.96666666666667,69.1,69.8,0,,AWOU5IMX
1093.6499999999999,946.0,149.11666666666667,69.8,71.18333333333334,0,,AWOU5IMX
1103.7599999999998,956.4,151.68333333333334,71.18333333333334,71.61666666666667,0,,AWOU5IMX
1112.1499999999999,972.6999999999999,153.05,71.61666666666667,73.01666666666668,0,,AWOU5IMX
1121.0099999999998,981.6999999999999,155.33333333333334,73.01666666666668,73.46666666666668,0,,AWOU5IMX
1131.8199999999997,994.0999999999999,157.15,73.46666666666668,74.48333333333335,0,,AWOU5IMX
1160.7999999999997,1004.4999999999999,159.21666666666667,74.48333333333335,75.13333333333335,0,,AWOU5IMX
1168.4899999999998,1020.4999999999999,161.43333333333334,75.13333333333335,76.66666666666669,0,,AWOU5IMX
1188.8199999999997,1031.6999999999998,164.71666666666667,76.66666666666669,77.23333333333335,0,,AWOU5IMX
1225.1299999999997,1043.6,166.2,77.23333333333335,78.48333333333335,0,,AWOU5IMX
1252.7199999999996,1065.5,168.56666666666666,78.48333333333335,79.95000000000002,0,,AWOU5IMX
1263.0099999999995,1075.9,171.5,79.95000000000002,80.70000000000002,0,,AWOU5IMX
1300.1599999999996,1097.0,173.61666666666667,80.70000000000002,81.81666666666668,0,,AWOU5IMX
1321.9099999999996,1107.4,175.81666666666666,81.81666666666668,82.46666666666668,0,,AWOU5IMX
1331.3899999999996,1118.7,177.33333333333334,82.46666666666668,83.38333333333335,0,,AWOU5IMX
1340.1499999999996,1140.1000000000001,179.63333333333333,83.38333333333335,84.7666666666667,0,,AWOU5IMX
1375.3699999999997,1155.8000000000002,182.01666666666668,84.7666666666667,86.03333333333336,0,,AWOU5IMX
1383.3499999999997,1164.0000000000002,184.5,86.03333333333336,87.2166666666667,0,,AWOU5IMX
1392.2199999999996,1174.5000000000002,186.51666666666668,87.2166666666667,87.90000000000003,0,,AWOU5IMX
1425.8299999999995,1188.0000000000002,188.03333333333333,87.90000000000003,89.0666666666667,0,,AWOU5IMX
1458.6899999999994,1202.0000000000002,190.85,89.0666666666667,90.26666666666671,0,,AWOU5IMX
1466.4699999999993,1211.7000000000003,192.88333333333333,90.26666666666671,90.90000000000005,0,,AWOU5IMX
1486.5499999999993,1224.0000000000002,195.16666666666666,90.90000000000005,92.48333333333338,0,,AWOU5IMX
1495.6299999999992,1235.5000000000002,197.86666666666667,92.48333333333338,93.55000000000004,0,,AWOU5IMX
1531.7099999999991,1243.7000000000003,200.73333333333332,93.55000000000004,94.58333333333337,0,,AWOU5IMX
1540.1999999999991,1257.7000000000003,203.45,94.58333333333337,95.68333333333337,0,,AWOU5IMX
1568.539999999999,1272.9000000000003,205.86666666666667,95.68333333333337,96.7666666666667,0,,AWOU5IMX
1573.829999999999,1283.2000000000003,207.91666666666666,96.7666666666667,98.1666666666667,0,,AWOU5IMX
1594.559999999999,1303.3000000000002,210.43333333333334,98.1666666666667,99.3666666666667,0,,AWOU5IMX
1615.149999999999,1313.1000000000001,213.28333333333333,99.3666666666667,100.1666666666667,0,,AWOU5IMX
1644.459999999999,1330.7,215.86666666666667,100.1666666666667,100.8666666666667,0,,AWOU5IMX
1655.139999999999,1340.3,218.28333333333333,100.8666666666667,101.7166666666667,0,,AWOU5IMX
1689.2399999999989,1354.6,220.36666666666667,101.7166666666667,102.6666666666667,0,,AWOU5IMX
1718.8199999999988,1371.6999999999998,222.53333333333333,102.6666666666667,103.73333333333336,0,,AWOU5IMX
1746.1499999999987,1387.9999999999998,225.21666666666667,103.73333333333336,105.23333333333336,0,,AWOU5IMX
1757.1299999999987,1408.3999999999999,227.98333333333332,105.23333333333336,106.68333333333337,0,,AWOU5IMX
1763.9799999999987,1417.6999999999998,230.31666666666666,106.68333333333337,107.48333333333336,0,,AWOU5IMX
1773.2099999999987,1431.9999999999998,232.4,107.48333333333336,108.88333333333337,0,,AWOU5IMX
1796.6699999999987,1440.4999999999998,234.73333333333332,108.88333333333337,109.33333333333337,0,,AWOU5IMX
1806.8599999999988,1454.4999999999998,236.23333333333332,109.33333333333337,110.20000000000003,0,,AWOU5IMX
1827.8899999999987,1469.1999999999998,238.8,110.20000000000003,111.2166666666667,0,,AWOU5IMX
1866.6999999999987,1486.7999999999997,240.66666666666666,111.2166666666667,112.50000000000003,0,,AWOU5IMX
1903.2899999999986,1503.9999999999998,243.1,112.50000000000003,113.88333333333337,0,,AWOU5IMX
1913.8499999999985,1523.4999999999998,245.93333333333334,113.88333333333337,115.1166666666667,0,,AWOU5IMX
1919.6599999999985,1535.6999999999998,248.13333333333333,115.1166666666667,116.53333333333337,0,,AWOU5IMX
1928.3599999999985,1549.6999999999998,250.68333333333334,116.53333333333337,117.16666666666671,0,,AWOU5IMX
1938.5699999999986,1571.6,252.23333333333332,117.16666666666671,118.83333333333339,0,,AWOU5IMX
1960.9399999999985,1587.0,255.45,118.83333333333339,120.25000000000006,0,,AWOU5IMX
1970.5999999999985,1606.4,258.23333333333335,120.25000000000006,121.83333333333339,0,,AWOU5IMX
2009.1499999999985,1621.4,261.1166666666667,121.83333333333339,123.63333333333338,0,,AWOU5IMX
2017.5799999999986,1635.8000000000002,264.21666666666664,123.63333333333338,124.51666666666672,0,,AWOU5IMX
2027.2499999999986,1648.4,266.85,124.51666666666672,125.28333333333339,0,,AWOU5IMX
2032.6299999999987,1657.4,268.7,125.28333333333339,126.56666666666672,0,,AWOU5IMX
2052.889999999999,1679.2,271.0833333333333,126.56666666666672,128.45000000000005,0,,AWOU5IMX
2058.669999999999,1699.5,274.3666666666667,128.45000000000005,130.05000000000004,0,,AWOU5IMX
2063.7999999999993,1712.3,277.3333333333333,130.05000000000004,130.85000000000005,0,,AWOU5IMX
2086.3199999999993,1722.3999999999999,278.98333333333335,130.85000000000005,131.7833333333334,0,,AWOU5IMX
2096.7199999999993,1742.9999999999998,281.28333333333336,131.7833333333334,132.70000000000005,0,,AWOU5IMX
2121.2999999999993,1764.2999999999997,283.6666666666667,132.70000000000005,134.50000000000006,0,,AWOU5IMX
2160.5599999999995,1783.8999999999996,287.23333333333335,134.50000000000006,136.10000000000005,0,,AWOU5IMX
2190.9499999999994,1817.2999999999995,292.8833333333333,136.10000000000005,137.63333333333338,0,,AWOU5IMX
2215.689999999999,1834.2999999999995,295.96666666666664,137.63333333333338,138.4333333333334,0,,AWOU5IMX
2240.129999999999,1843.6999999999996,298.3,138.4333333333334,139.6666666666667,0,,AWOU5IMX
2247.019999999999,1854.6999999999996,300.71666666666664,139.6666666666667,140.95000000000005,0,,AWOU5IMX
2267.2999999999993,1867.1999999999996,303.5833333333333,140.95000000000005,142.1166666666667,0,,AWOU5IMX
2275.6799999999994,1881.9999999999995,305.5833333333333,142.1166666666667,142.65000000000003,0,,AWOU5IMX
2281.2199999999993,1893.1999999999996,307.6666666666667,142.65000000000003,143.40000000000003,0,,AWOU5IMX
2289.879999999999,1903.8999999999996,310.1666666666667,143.40000000000003,144.85000000000002,0,,AWOU5IMX
2310.4899999999993,1924.0999999999997,313.1666666666667,144.85000000000002,146.68333333333337,0,,AWOU5IMX
2341.3199999999993,1943.1999999999996,316.35,146.68333333333337,147.50000000000003,0,,AWOU5IMX
2361.609999999999,1958.4999999999995,318.55,147.50000000000003,148.40000000000003,0,,AWOU5IMX
2369.539999999999,1978.6999999999996,320.3,148.40000000000003,150.18333333333337,0,,AWOU5IMX
2406.999999999999,1993.2999999999995,323.21666666666664,150.18333333333337,151.6166666666667,0,,AWOU5IMX
2434.639999999999,2010.4999999999995,325.93333333333334,151.6166666666667,152.6166666666667,0,,AWOU5IMX
2444.989999999999,2021.3999999999996,327.85,152.6166666666667,153.75000000000003,0,,AWOU5IMX
2453.769999999999,2033.4999999999995,330.1333333333333,153.75000000000003,154.9666666666667,0,,AWOU5IMX
2463.159999999999,2054.0999999999995,332.95,154.9666666666667,156.55000000000004,0,,AWOU5IMX
2471.489999999999,2066.1999999999994,335.6,156.55000000000004,157.90000000000003,0,,AWOU5IMX
2479.789999999999,2078.9999999999995,338.46666666666664,157.90000000000003,158.43333333333337,0,,AWOU5IMX
2487.5699999999993,2089.2999999999997,339.8333333333333,158.43333333333337,159.7166666666667,0,,AWOU5IMX
2510.859999999999,2097.2999999999997,342.3333333333333,159.7166666666667,160.7166666666667,0,,AWOU5IMX
2535.2599999999993,2111.8999999999996,344.3666666666667,160.7166666666667,161.6166666666667,0,,AWOU5IMX
2540.479999999999,2127.9999999999995,346.9,161.6166666666667,162.8166666666667,0,,AWOU5IMX
2576.9899999999993,2149.7999999999997,349.46666666666664,162.8166666666667,165.23333333333335,0,,AWOU5IMX
2582.439999999999,2170.1,353.1,165.23333333333335,167.00000000000003,0,,AWOU5IMX
2620.499999999999,2181.1,355.8,167.00000000000003,168.28333333333336,0,,AWOU5IMX
2630.149999999999,2191.7999999999997,358.76666666666665,168.28333333333336,168.8166666666667,0,,AWOU5IMX
2635.669999999999,2211.4999999999995,360.56666666666666,168.8166666666667,169.75000000000003,0,,AWOU5IMX
2644.539999999999,2229.4999999999995,362.76666666666665,169.75000000000003,171.28333333333336,0,,AWOU5IMX
2680.329999999999,2241.4999999999995,365.55,171.28333333333336,172.70000000000002,0,,AWOU5IMX
2711.759999999999,2252.9999999999995,368.2,172.70000000000002,174.26666666666668,0,,AWOU5IMX
2752.549999999999,2265.4999999999995,370.85,174.26666666666668,175.55,0,,AWOU5IMX
2757.6099999999988,2286.1999999999994,373.2,175.55,177.18333333333334,0,,AWOU5IMX
2763.819999999999,2300.2999999999993,375.71666666666664,177.18333333333334,177.86666666666667,0,,AWOU5IMX
2788.8099999999986,2315.1999999999994,377.31666666666666,177.86666666666667,178.96666666666667,0,,AWOU5IMX
2795.9099999999985,2324.5999999999995,379.93333333333334,178.96666666666667,180.03333333333333,0,,AWOU5IMX
2827.0699999999983,2341.9999999999995,382.1166666666667,180.03333333333333,181.91666666666666,0,,AWOU5IMX
2836.0699999999983,2362.3999999999996,385.4,181.91666666666666,183.53333333333333,0,,AWOU5IMX
2846.8299999999986,2379.4999999999995,388.15,183.53333333333333,184.28333333333333,0,,AWOU5IMX
2884.7999999999984,2397.2999999999997,390.05,184.28333333333333,185.15,0,,AWOU5IMX
2894.3499999999985,2410.6,391.9166666666667,185.15,185.98333333333335,0,,AWOU5IMX
2904.1799999999985,2424.5,394.15,185.98333333333335,187.48333333333335,0,,AWOU5IMX
2940.6699999999983,2438.9,396.65,187.48333333333335,188.46666666666667,0,,AWOU5IMX
2973.0899999999983,2450.0,399.3833333333333,188.46666666666667,189.38333333333333,0,,AWOU5IMX
3011.249999999998,2469.5,401.76666666666665,189.38333333333333,191.11666666666665,0,,AWOU5IMX
3037.6099999999983,2486.9,404.8333333333333,191.11666666666665,192.09999999999997,0,,AWOU5IMX
3075.769999999998,2508.3,406.65,192.09999999999997,193.4333333333333,0,,AWOU5IMX
3108.329999999998,2518.1000000000004,409.5,193.4333333333333,194.2833333333333,0,,AWOU5IMX
3119.209999999998,2530.0000000000005,411.3666666666667,194.2833333333333,195.09999999999997,0,,AWOU5IMX
3128.619999999998,2544.7000000000003,413.1166666666667,195.09999999999997,195.59999999999997,0,,AWOU5IMX
3135.949999999998,2564.3,414.95,195.59999999999997,197.06666666666663,0,,AWOU5IMX
3141.879999999998,2572.8,418.1333333333333,197.06666666666663,197.96666666666664,0,,AWOU5IMX
3182.089999999998,2590.8,420.75,197.96666666666664,199.81666666666663,0,,AWOU5IMX
3191.5399999999977,2604.4,424.35,199.81666666666663,200.6833333333333,0,,AWOU5IMX
3221.5399999999977,2615.6,426.7,200.6833333333333,201.7,0,,AWOU5IMX
3228.7399999999975,2631.6,428.81666666666666,201.7,202.66666666666666,0,,AWOU5IMX
3263.6299999999974,2640.1,430.8333333333333,202.66666666666666,203.31666666666666,0,,AWOU5IMX
3297.6999999999975,2648.6,432.3666666666667,203.31666666666666,204.51666666666665,0,,AWOU5IMX
3308.5799999999977,2658.9,435.1,204.51666666666665,205.16666666666666,0,,AWOU5IMX
3313.6799999999976,2678.8,436.78333333333336,205.16666666666666,205.95,0,,AWOU5IMX
3324.4899999999975,2697.9,438.93333333333334,205.95,207.51666666666665,0,,AWOU5IMX
3352.0099999999975,2717.7000000000003,441.6666666666667,207.51666666666665,208.74999999999997,0,,AWOU5IMX
3379.1599999999976,2737.5000000000005,444.03333333333336,208.74999999999997,210.21666666666664,0,,AWOU5IMX
3387.2499999999977,2753.8000000000006,446.9,210.21666666666664,211.46666666666664,0,,AWOU5IMX
3424.029999999998,2762.7000000000007,449.9166666666667,211.46666666666664,212.76666666666665,0,,AWOU5IMX
3463.169999999998,2781.8000000000006,452.78333333333336,212.76666666666665,214.39999999999998,0,,AWOU5IMX
3472.199999999998,2801.9000000000005,455.81666666666666,214.39999999999998,215.3833333333333,0,,AWOU5IMX
3479.139999999998,2814.6000000000004,458.26666666666665,215.3833333333333,216.6833333333333,0,,AWOU5IMX
3500.429999999998,2830.4000000000005,461.23333333333335,216.6833333333333,217.6833333333333,0,,AWOU5IMX
3506.589999999998,2850.5000000000005,463.73333333333335,217.6833333333333,218.41666666666663,0,,AWOU5IMX
3512.359999999998,2858.9000000000005,465.78333333333336,218.41666666666663,219.01666666666662,0,,AWOU5IMX
3547.2099999999978,2877.8000000000006,467.93333333333334,219.01666666666662,221.14999999999995,0,,AWOU5IMX
3554.1399999999976,2891.0000000000005,471.8,221.14999999999995,222.5666666666666,0,,AWOU5IMX
3590.189999999998,2899.6000000000004,474.51666666666665,222.5666666666666,223.4666666666666,0,,AWOU5IMX
3618.3899999999976,2908.0000000000005,476.98333333333335,223.4666666666666,224.14999999999995,0,,AWOU5IMX
3629.2899999999977,2920.9000000000005,479.3,224.14999999999995,225.24999999999994,0,,AWOU5IMX
3639.2599999999975,2931.6000000000004,482.18333333333334,225.24999999999994,226.51666666666662,0,,AWOU5IMX
3663.9699999999975,2944.3,484.68333333333334,226.51666666666662,227.16666666666663,0,,AWOU5IMX
3693.7799999999975,2953.1000000000004,486.31666666666666,227.16666666666663,227.84999999999997,0,,AWOU5IMX
3727.2399999999975,2974.9000000000005,488.1166666666667,227.84999999999997,229.01666666666662,0,,AWOU5IMX
3765.7399999999975,2995.3000000000006,490.4,229.01666666666662,229.9666666666666,0,,AWOU5IMX
3785.9799999999973,3010.4000000000005,492.8333333333333,229.9666666666666,231.2333333333333,0,,AWOU5IMX
3807.8599999999974,3024.7000000000007,495.28333333333336,231.2333333333333,232.16666666666663,0,,AWOU5IMX
3813.9099999999976,3038.000000000001,497.65,232.16666666666663,233.66666666666663,0,,AWOU5IMX
3836.3099999999977,3047.400000000001,500.81666666666666,233.66666666666663,234.14999999999995,0,,AWOU5IMX
3857.2499999999977,3067.300000000001,502.98333333333335,234.14999999999995,234.9666666666666,0,,AWOU5IMX
3893.9999999999977,3082.300000000001,505.3333333333333,234.9666666666666,235.74999999999994,0,,AWOU5IMX
3918.8299999999977,3104.300000000001,507.53333333333336,235.74999999999994,236.63333333333327,0,,AWOU5IMX
3948.859999999998,3118.900000000001,509.76666666666665,236.63333333333327,237.88333333333327,0,,AWOU5IMX
3957.719999999998,3132.900000000001,512.3333333333334,237.88333333333327,239.3166666666666,0,,AWOU5IMX
3979.589999999998,3154.300000000001,515.2166666666667,239.3166666666666,240.54999999999993,0,,AWOU5IMX
4018.319999999998,3163.900000000001,517.5333333333333,240.54999999999993,241.7666666666666,0,,AWOU5IMX
4043.359999999998,3179.400000000001,520.0833333333334,241.7666666666666,242.74999999999991,0,,AWOU5IMX
4072.489999999998,3187.600000000001,522.1333333333333,242.74999999999991,243.16666666666657,0,,AWOU5IMX
4095.749999999998,3202.600000000001,524.35,243.16666666666657,243.9499999999999,0,,AWOU5IMX
4102.169999999998,3221.900000000001,526.4,243.9499999999999,245.21666666666658,0,,AWOU5IMX
4111.589999999998,3235.500000000001,529.0333333333333,245.21666666666658,246.6999999999999,0,,AWOU5IMX
4133.399999999999,3254.100000000001,532.0166666666667,246.6999999999999,248.08333333333323,0,,AWOU5IMX
4141.049999999998,3270.900000000001,534.65,248.08333333333323,249.16666666666657,0,,AWOU5IMX
4148.339999999998,3286.100000000001,537.1833333333333,249.16666666666657,249.81666666666658,0,,AWOU5IMX
4157.239999999998,3302.600000000001,538.8333333333334,249.81666666666658,250.43333333333325,0,,AWOU5IMX
4218.069999999998,3340.500000000001,544.1166666666667,250.43333333333325,252.03333333333325,0,,AWOU5IMX
4225.239999999998,3352.900000000001,546.9,252.03333333333325,252.81666666666658,0,,AWOU5IMX
4234.149999999998,3373.400000000001,548.5666666666667,252.81666666666658,253.8499999999999,0,,AWOU5IMX
4243.369999999998,3381.800000000001,550.9166666666666,253.8499999999999,254.23333333333323,0,,AWOU5IMX
4272.109999999998,3403.400000000001,552.5166666666667,254.23333333333323,255.49999999999991,0,,AWOU5IMX
4277.369999999998,3424.000000000001,555.2333333333333,255.49999999999991,256.61666666666656,0,,AWOU5IMX
4283.089999999998,3440.900000000001,557.5833333333334,256.61666666666656,257.9333333333332,0,,AWOU5IMX
4288.249999999998,3456.200000000001,560.35,257.9333333333332,259.01666666666654,0,,AWOU5IMX
4295.259999999998,3474.1000000000013,563.0833333333334,259.01666666666654,260.4499999999999,0,,AWOU5IMX
4315.279999999999,3482.700000000001,565.75,260.4499999999999,261.2999999999999,0,,AWOU5IMX
4355.1399999999985,3498.300000000001,568.2833333333333,261.2999999999999,262.26666666666654,0,,AWOU5IMX
4389.049999999998,3518.000000000001,570.2333333333333,262.26666666666654,263.6333333333332,0,,AWOU5IMX
4399.379999999998,3527.500000000001,572.8833333333333,263.6333333333332,264.6999999999999,0,,AWOU5IMX
4432.559999999999,3542.900000000001,575.3333333333334,264.6999999999999,266.2833333333332,0,,AWOU5IMX
4459.169999999998,3557.400000000001,577.9,266.2833333333332,267.6666666666665,0,,AWOU5IMX
4466.989999999998,3574.900000000001,580.7666666666667,267.6666666666665,269.0833333333332,0,,AWOU5IMX
4489.2199999999975,3591.400000000001,583.3833333333333,269.0833333333332,270.6999999999999,0,,AWOU5IMX
4513.869999999997,3605.600000000001,585.9333333333333,270.6999999999999,272.09999999999985,0,,AWOU5IMX
4550.829999999997,3619.400000000001,588.85,272.09999999999985,273.3166666666665,0,,AWOU5IMX
4561.299999999997,3628.000000000001,591.5666666666667,273.3166666666665,273.79999999999984,0,,AWOU5IMX
4600.479999999998,3639.400000000001,593.4333333333333,273.79999999999984,274.54999999999984,0,,AWOU5IMX
4622.669999999997,3659.500000000001,595.25,274.54999999999984,275.5333333333332,0,,AWOU5IMX
4631.329999999997,3668.7000000000007,597.3333333333334,275.5333333333332,276.64999999999986,0,,AWOU5IMX
4658.879999999997,3677.4000000000005,600.2333333333333,276.64999999999986,277.64999999999986,0,,AWOU5IMX
4666.649999999998,3693.4000000000005,602.8833333333333,277.64999999999986,278.79999999999984,0,,AWOU5IMX
4692.399999999998,3711.2000000000007,605.2333333333333,278.79999999999984,280.0833333333332,0,,AWOU5IMX
4700.079999999998,3730.100000000001,607.45,280.0833333333332,281.4833333333332,0,,AWOU5IMX
4710.279999999998,3746.7000000000007,610.5166666666667,281.4833333333332,282.68333333333317,0,,AWOU5IMX
4750.989999999998,3759.600000000001,613.0333333333333,282.68333333333317,283.5666666666665,0,,AWOU5IMX
4776.399999999998,3771.400000000001,615.2666666666667,283.5666666666665,284.46666666666647,0,,AWOU5IMX
4807.089999999997,3785.600000000001,617.6833333333333,284.46666666666647,285.11666666666645,0,,AWOU5IMX
4815.029999999997,3801.100000000001,619.3833333333333,285.11666666666645,286.3833333333331,0,,AWOU5IMX
4838.759999999997,3814.900000000001,621.6333333333333,286.3833333333331,286.86666666666645,0,,AWOU5IMX
4847.259999999997,3826.800000000001,623.7833333333333,286.86666666666645,287.46666666666647,0,,AWOU5IMX
4873.019999999997,3835.400000000001,625.2166666666667,287.46666666666647,288.2666666666665,0,,AWOU5IMX
4883.599999999997,3856.800000000001,627.3166666666667,288.2666666666665,290.1499999999998,0,,AWOU5IMX
4890.289999999996,3872.800000000001,630.65,290.1499999999998,291.0666666666665,0,,AWOU5IMX
4928.779999999996,3891.900000000001,632.4,291.0666666666665,291.9833333333332,0,,AWOU5IMX
4938.789999999996,3905.600000000001,634.1666666666666,291.9833333333332,292.4666666666665,0,,AWOU5IMX
4977.329999999996,3914.400000000001,635.5666666666667,292.4666666666665,293.3833333333332,0,,AWOU5IMX
4983.249999999996,3931.800000000001,638.1666666666666,293.3833333333332,294.4499999999999,0,,AWOU5IMX
5009.1299999999965,3952.900000000001,640.5166666666667,294.4499999999999,295.48333333333323,0,,AWOU5IMX
5017.229999999997,3963.100000000001,642.6833333333333,295.48333333333323,296.3499999999999,0,,AWOU5IMX
5042.509999999997,3978.100000000001,644.5,296.3499999999999,297.19999999999993,0,,AWOU5IMX
5051.6299999999965,3996.000000000001,646.6333333333333,297.19999999999993,298.5666666666666,0,,AWOU5IMX
5073.479999999997,4005.2000000000007,649.55,298.5666666666666,299.2166666666666,0,,AWOU5IMX
5078.699999999997,4021.8000000000006,651.8,299.2166666666666,300.1499999999999,0,,AWOU5IMX
5107.099999999997,4037.5000000000005,654.25,300.1499999999999,301.2666666666666,0,,AWOU5IMX
5129.189999999997,4050.3000000000006,656.3,301.2666666666666,302.8499999999999,0,,AWOU5IMX
5161.039999999997,4071.8000000000006,658.75,302.8499999999999,305.61666666666656,0,,AWOU5IMX
5191.539999999997,4081.2000000000007,662.4333333333333,305.61666666666656,306.11666666666656,0,,AWOU5IMX
5213.619999999997,4089.8000000000006,663.7833333333333,306.11666666666656,307.11666666666656,0,,AWOU5IMX
5241.2599999999975,4106.800000000001,666.5333333333333,307.11666666666656,308.2499999999999,0,,AWOU5IMX
5274.799999999997,4128.200000000001,668.9333333333333,308.2499999999999,309.81666666666655,0,,AWOU5IMX
5284.799999999997,4140.400000000001,671.7833333333333,309.81666666666655,310.61666666666656,0,,AWOU5IMX
5292.029999999997,4161.400000000001,673.5833333333334,310.61666666666656,311.3833333333332,0,,AWOU5IMX
