"hazard","time"
0,2.25
0.00430057312801911,5.75
0.00430057312801911,6.2
0.00862258791731641,14.25
0.00862258791731641,14.4166666666667
0.00862258791731641,15.8666666666667
0.0129858740318716,17.25
0.0129858740318716,17.5666666666667
0.0173712796215493,18.0833333333333
0.0173712796215493,19.4
0.0217906114832396,25.7833333333333
0.0262267467757077,27.2333333333333
0.0306656888816821,28.3333333333333
0.0306656888816821,29.2
0.0306656888816821,31.3666666666667
0.0351354839810042,31.8
0.0351354839810042,32.6
0.0351354839810042,33.5833333333333
0.0351354839810042,35.0166666666667
0.0351354839810042,35.4833333333333
0.0396788021677204,38.9833333333333
0.0396788021677204,39.5666666666667
0.0396788021677204,39.8
0.0396788021677204,40.6166666666667
0.0442879462128983,40.8
0.0489131592480462,42.1833333333333
0.0489131592480462,42.5833333333333
0.0489131592480462,43.3833333333333
0.0535880883804885,43.6166666666667
0.0535880883804885,46.5166666666667
0.0582963398459303,49.6833333333333
0.0582963398459303,51.2
0.0582963398459303,52.85
0.0582963398459303,53.5333333333333
0.0582963398459303,54.3666666666667
0.0630895341575466,56.5833333333333
0.067898383231971,58.1
0.0727232253062057,59.5833333333333
0.077564047351729,59.9333333333333
0.077564047351729,60.8
0.077564047351729,63.1833333333333
0.077564047351729,63.6666666666667
0.0824684038642065,65.7166666666667
0.0873887298976449,67.7666666666667
0.0923245271330129,68.2833333333333
0.0972763326745909,68.8333333333333
0.0972763326745909,71.05
0.102255174468317,71.6666666666667
0.107249154206942,71.7666666666667
0.112258974996823,72.2
0.112258974996823,75.2
0.117301438869332,76.4833333333333
0.122351189319965,77.7166666666667
0.127416448166746,78.6
0.132497026541424,79.0833333333333
0.132497026541424,79.1
0.132497026541424,80.2833333333333
0.137625479678303,82.1833333333333
0.142769904614114,84.6
0.147930402504529,85.6666666666667
0.153102937055658,85.7333333333333
0.158290816357544,86.4666666666667
0.163493912906507,86.7333333333333
0.163493912906507,87.3333333333333
0.168729206319822,88.1166666666667
0.173979220042418,89.7166666666667
0.179245054201261,90.4833333333333
0.184526229801849,92.5666666666667
0.189821918830591,95
0.195125393652561,96.7166666666667
0.200444504368845,98.6166666666667
0.205778279454549,99.35
0.211126872593073,100.533333333333
0.211126872593073,100.566666666667
0.21650426521572,101.1
0.221896461456428,101.25
0.227304000649474,101.5
0.227304000649474,103.15
0.232736148579912,104.433333333333
0.232736148579912,104.6
0.238198705529321,104.833333333333
0.24367608399612,106.066666666667
0.24367608399612,106.083333333333
0.249183407266524,106.85
0.249183407266524,108.716666666667
0.254721327328449,108.733333333333
0.260263066422916,112.683333333333
0.265819339168536,113.833333333333
0.271392351029492,115.866666666667
0.276980420521844,115.916666666667
0.282570156258814,116.983333333333
0.28817551676727,117.383333333333
0.293798394335086,119.016666666667
0.299425347649097,119.083333333333
0.305055934031322,119.5
0.310701544342015,119.666666666667
0.316362164696195,119.933333333333
0.322043174466129,120.2
0.327731016440553,120.266666666667
0.333433552100005,120.45
0.339150293271239,121.4
0.344870698964199,124.85
0.350598356101204,125.783333333333
0.350598356101204,125.833333333333
0.356356593521963,126.116666666667
0.362129291743591,126.716666666667
0.367916751244169,129.916666666667
0.367916751244169,129.966666666667
